mono_mass	mz	charge	rt	n_psm
798.48470	400.24960	2	57.6095	1
798.48990	400.25220	2	32.4272	2
799.45535	400.73495	2	48.9101	2
800.43910	401.22685	2	43.6964	2
800.43940	401.22695	2	40.0991	2
800.45385	401.23420	2	51.0572	2
801.43505	401.72480	2	36.4478	2
801.45920	401.73690	2	44.7289	1
801.53275	401.77370	2	44.3586	2
802.38670	402.20065	2	38.5133	2
802.49790	402.25620	2	61.5791	1
802.49830	402.25640	2	61.6104	1
805.40825	403.71140	2	44.8829	2
805.44490	403.72970	2	51.1065	1
806.39590	404.20525	2	37.3581	2
806.45410	404.23430	2	60.2749	1
806.45430	404.23450	2	50.2332	1
807.41285	404.71370	2	39.7886	2
808.36220	405.18835	2	36.8852	2
808.44290	405.22870	2	35.5710	2
811.35450	406.68455	2	37.2276	2
812.43895	407.22675	2	39.8700	2
812.51170	407.26315	2	48.7128	2
813.43320	407.72390	2	33.3973	1
813.49470	407.75465	2	44.5053	2
814.45445	408.23450	2	34.1491	2
814.45730	408.23590	2	44.6889	5
814.51695	408.26575	2	58.5405	2
815.43950	408.72705	2	38.4851	2
815.47550	408.74505	2	42.0295	2
815.47590	408.74525	2	46.1585	2
815.49735	408.75595	2	37.5737	2
816.44960	409.23205	2	66.3506	2
816.47095	409.24275	2	37.3139	2
817.42970	409.72215	2	34.4156	2
817.48125	409.74790	2	66.7186	2
818.37750	410.19600	2	35.1743	2
818.44040	410.22745	2	52.6606	2
818.48985	410.25220	2	73.7903	2
819.39105	410.70280	2	34.8134	2
819.43150	410.72300	2	62.9039	1
820.43290	411.22375	2	38.7170	2
820.47040	411.24245	2	45.4262	2
820.48815	411.25135	2	71.5421	2
821.42805	411.72130	2	40.5927	2
821.44675	411.73065	2	33.2910	2
822.39080	412.20270	2	30.1369	2
822.42420	412.21940	2	36.6734	2
823.42700	412.72080	2	54.4916	2
824.43280	413.22370	2	28.0896	1
824.54875	413.28165	2	71.0861	2
826.49130	414.25290	2	42.0819	2
826.49180	414.25315	2	39.4775	2
826.52740	414.27100	2	49.4894	2
826.52760	414.27105	2	69.5583	2
828.41700	415.21580	2	31.4669	1
828.44580	415.23020	2	39.6587	3
829.46500	415.73975	2	41.4995	2
829.49130	415.75290	2	55.6144	2
829.49230	415.75340	2	39.2383	2
829.50430	415.75945	2	36.3251	2
830.45070	416.23260	2	40.0578	1
831.47060	416.74260	2	48.3149	1
831.49670	416.75565	2	61.8221	2
831.49690	416.75575	2	69.7123	2
832.39250	417.20350	2	34.1694	1
833.43970	417.72715	2	61.4041	4
834.43670	418.22565	2	37.9067	2
835.44375	418.72915	2	43.1355	2
836.38975	419.20215	2	40.2169	2
836.40185	419.20820	2	41.0565	2
836.43935	419.22695	2	56.4504	2
836.44050	419.22750	2	43.3380	2
837.40170	419.70810	2	47.8672	2
838.41730	420.21590	2	37.1769	1
839.42935	420.72195	2	54.9406	2
840.47075	421.24265	2	42.9083	2
840.54295	421.27880	2	74.8139	2
840.54310	421.27880	2	59.4853	2
841.46620	421.74040	2	40.7645	3
841.49070	421.75260	2	54.7045	1
841.49355	421.75405	2	51.3720	2
842.42895	422.22175	2	47.5203	2
842.48520	422.24990	2	52.0286	1
842.48705	422.25080	2	42.1933	2
842.48745	422.25100	2	38.3432	2
842.52220	422.26840	2	70.8349	1
842.52300	422.26880	2	48.9776	2
842.53395	422.27425	2	34.2005	2
843.45010	422.73230	2	39.1324	1
843.47170	422.74310	2	39.4899	2
843.54315	422.77885	2	63.0712	2
844.45535	423.23495	2	53.7392	2
844.46535	423.23995	2	35.1501	2
844.48390	423.24920	2	44.7898	4
845.45070	423.73260	2	38.0416	1
845.46055	423.73755	2	37.2853	2
845.46100	423.73780	2	44.0658	1
845.46500	423.73980	2	67.1966	2
845.51200	423.76330	2	65.0057	2
845.53710	423.77585	2	76.1670	2
846.39835	424.20645	2	36.7951	2
846.42410	424.21930	2	44.9765	1
846.42770	424.22110	2	42.7406	3
846.43775	424.22615	2	48.5089	2
846.44825	424.23140	2	60.9646	2
847.44420	424.72935	2	40.6083	2
848.43940	425.22700	2	41.7168	2
848.44020	425.22740	2	50.1390	1
848.44395	425.22925	2	36.3328	2
849.42130	425.71790	2	46.5157	3
850.45405	426.23430	2	46.2317	2
850.50175	426.25815	2	39.3665	2
851.40285	426.70870	2	35.2095	2
851.42220	426.71840	2	49.1832	1
851.43945	426.72700	2	36.8997	2
853.36150	427.68800	2	36.6496	2
853.39745	427.70600	2	42.7192	2
854.46040	428.23750	2	39.8325	1
856.43270	429.22360	2	64.3171	2
856.44825	429.23140	2	65.0356	2
856.47025	429.24240	2	50.2097	2
856.51350	429.26400	2	48.1159	2
856.53845	429.27650	2	57.6994	2
857.44280	429.72870	2	39.5780	1
857.44360	429.72910	2	39.6060	1
857.46185	429.73825	2	40.1079	2
857.46220	429.73840	2	42.4153	1
857.49620	429.75540	2	46.3053	1
857.49670	429.75560	2	54.8881	2
858.45680	430.23570	2	44.2407	1
858.48100	430.24780	2	32.8462	2
858.96255	430.48855	2	37.8440	4
859.46510	430.73980	2	46.7763	3
860.42435	431.21945	2	35.9049	2
860.46020	431.23740	2	33.4776	1
861.44400	431.72925	2	44.5300	2
861.47100	431.74280	2	47.4691	1
861.50805	431.76130	2	75.4060	2
862.38615	432.20035	2	39.1183	2
863.45105	432.73280	2	34.7480	2
864.42045	433.21750	2	49.5677	2
864.50615	433.26035	2	63.8275	2
865.41480	433.71465	2	39.6517	2
866.49790	434.25625	2	42.3509	2
867.41645	434.71550	2	49.8948	2
868.45835	435.23645	2	37.7147	2
868.50010	435.25730	2	44.4956	1
868.51295	435.26375	2	32.3276	2
869.45400	435.73430	2	33.9022	1
869.49590	435.75520	2	34.2943	2
869.53290	435.77370	2	59.8367	2
869.53325	435.77390	2	52.5190	2
869.55890	435.78675	2	66.9547	2
870.43875	436.22665	2	33.6256	2
870.44890	436.23175	2	54.4302	2
870.48160	436.24810	2	42.9137	1
870.51680	436.26565	2	58.0118	2
870.55365	436.28410	2	50.8154	2
872.47540	437.24500	2	39.5870	2
872.49745	437.25600	2	42.1898	2
872.50900	437.26180	2	36.5102	1
872.51505	437.26480	2	63.6810	2
873.47040	437.74250	2	45.2252	2
873.47230	437.74340	2	50.4366	1
873.47330	437.74390	2	50.4627	1
873.49610	437.75530	2	67.4323	2
874.43290	438.22375	2	44.7036	2
874.45795	438.23625	2	49.6892	2
874.46620	438.24040	2	42.8451	2
874.46935	438.24195	2	35.6565	2
875.49035	438.75245	2	29.9356	2
875.52210	438.76835	2	60.9333	2
875.52310	438.76880	2	49.9324	2
876.41350	439.21405	2	39.2358	2
876.49550	439.25500	2	67.8201	2
