mono_mass	mz	charge	rt	n_psm
798.41210	400.21330	2	39.9789	1
798.46080	400.23770	2	44.8302	1
798.48525	400.24990	2	58.9324	2
798.49055	400.25255	2	33.9280	2
799.45520	400.73485	2	50.3192	2
800.43860	401.22655	2	41.5914	2
800.45435	401.23445	2	52.3585	2
801.43495	401.72475	2	38.1154	2
801.53285	401.77370	2	46.0532	2
802.38650	402.20050	2	40.1693	2
802.49805	402.25630	2	62.9987	2
805.40775	403.71115	2	46.3780	2
805.44500	403.72980	2	52.5308	1
806.39525	404.20490	2	38.9397	2
806.45410	404.23430	2	51.4049	1
806.45420	404.23440	2	61.5638	2
807.41245	404.71355	2	41.4697	2
808.36220	405.18840	2	38.4616	1
808.43890	405.22670	2	37.3323	1
808.43890	405.22670	2	37.3624	1
809.41845	405.71650	2	63.6800	2
810.36960	406.19210	2	48.3602	2
812.42240	407.21850	2	44.5001	3
812.43875	407.22665	2	41.4695	2
812.51170	407.26315	2	50.1639	2
814.45460	408.23460	2	52.8635	1
816.44880	409.23170	2	67.6970	1
818.44010	410.22735	2	53.9188	2
818.49005	410.25235	2	75.1099	2
819.43120	410.72285	2	64.2718	2
820.43395	411.22425	2	40.2482	2
820.47055	411.24255	2	46.8431	2
820.48870	411.25160	2	72.8940	2
821.42800	411.72130	2	42.0428	1
822.39035	412.20245	2	31.8954	2
822.42400	412.21930	2	38.2014	2
823.42530	412.71995	2	55.8751	2
824.43300	413.22380	2	30.2242	1
824.54840	413.28150	2	72.3989	1
826.36390	414.18920	2	37.0929	2
826.49060	414.25260	2	41.1015	1
826.49120	414.25290	2	43.5336	2
826.52695	414.27075	2	50.8156	2
826.52780	414.27120	2	70.8468	2
828.40810	415.21130	2	33.2378	3
828.47710	415.24580	2	40.3932	1
829.44805	415.73130	2	41.3897	4
829.46490	415.73970	2	36.2200	1
829.46530	415.73990	2	42.9635	2
829.46560	415.74010	2	36.1998	1
829.49130	415.75295	2	57.0242	2
829.49130	415.75290	2	40.7197	1
829.50240	415.75850	2	51.6568	1
829.50275	415.75865	2	38.0621	2
831.46990	416.74220	2	36.6578	1
831.49645	416.75550	2	71.0102	2
832.39385	417.20420	2	35.8539	2
832.42835	417.22145	2	46.4550	2
833.47680	417.74570	2	55.4366	1
834.43510	418.22485	2	39.3205	2
835.42930	418.72190	2	51.4701	1
835.44390	418.72920	2	44.6423	2
836.39030	419.20240	2	42.0087	1
836.40060	419.20760	2	42.7287	1
836.43950	419.22700	2	57.7941	2
836.44030	419.22745	2	44.7593	2
837.40145	419.70800	2	49.1568	2
837.40575	419.71015	2	55.4767	2
838.39755	420.20605	2	59.6164	2
839.42840	420.72150	2	56.2531	1
839.58425	420.79940	2	74.3111	2
840.47005	421.24230	2	44.3065	2
840.54280	421.27870	2	76.0196	2
840.54325	421.27890	2	60.8295	2
841.46570	421.74010	2	42.2546	2
841.49190	421.75320	2	56.0169	1
841.49365	421.75410	2	52.5415	2
842.42855	422.22155	2	49.0052	2
842.48540	422.25000	2	53.2803	1
842.48695	422.25075	2	43.6212	2
842.48770	422.25115	2	39.8748	2
842.52285	422.26870	2	72.1616	2
842.52305	422.26880	2	50.3492	2
842.53345	422.27400	2	35.9980	2
843.45240	422.73350	2	40.6854	1
843.47110	422.74280	2	41.0494	1
843.48150	422.74800	2	45.9924	2
843.54290	422.77875	2	64.3643	2
844.45545	423.23500	2	55.1050	2
844.46455	423.23955	2	36.7979	2
845.46055	423.73755	2	38.9110	2
