mono_mass	mz	charge	rt	n_psm
798.41245	400.21350	2	38.7761	2
798.46020	400.23740	2	43.7471	1
798.48560	400.25005	2	57.7099	2
799.45530	400.73495	2	49.3396	2
800.43900	401.22675	2	44.0419	2
800.43950	401.22705	2	40.4938	2
800.45515	401.23485	2	51.3488	2
801.43545	401.72500	2	36.9684	2
801.53290	401.77375	2	44.7562	2
802.38595	402.20025	2	39.0116	2
802.42350	402.21900	2	34.6431	1
802.49855	402.25660	2	61.8881	2
805.40875	403.71165	2	45.2364	2
805.44450	403.72955	2	51.4635	2
806.39600	404.20530	2	37.7979	2
806.41775	404.21615	2	71.7313	2
806.45375	404.23415	2	50.5751	2
806.45410	404.23435	2	60.5266	2
806.48985	404.25220	2	56.8132	2
807.41270	404.71360	2	40.2463	2
808.36380	405.18920	2	36.9759	2
808.39670	405.20565	2	49.5837	2
808.44340	405.22895	2	36.0908	2
810.36950	406.19200	2	35.4349	1
811.35390	406.68420	2	37.7124	2
811.49120	406.75290	2	49.8299	1
812.42315	407.21885	2	42.9437	2
812.43890	407.22675	2	40.2632	2
812.47595	407.24525	2	60.2960	2
812.48780	407.25120	2	44.8103	1
812.51125	407.26290	2	49.1397	2
814.45405	408.23430	2	34.6225	2
814.45565	408.23515	2	51.7511	2
814.51645	408.26550	2	58.7337	2
815.43865	408.72660	2	38.9269	2
815.46850	408.74150	2	56.7247	2
815.47540	408.74495	2	42.4912	2
815.47665	408.74560	2	46.4774	2
815.49705	408.75580	2	38.0531	2
816.38460	409.19960	2	51.6308	1
816.44985	409.23220	2	66.5851	2
816.47055	409.24260	2	37.7124	2
817.42940	409.72200	2	34.9216	2
817.45400	409.73430	2	40.6051	1
817.48125	409.74790	2	66.9902	2
818.37680	410.19570	2	35.8291	1
818.44010	410.22730	2	52.9064	2
818.49020	410.25235	2	73.9926	2
819.39110	410.70285	2	35.3825	2
819.43125	410.72290	2	63.1669	2
820.43430	411.22445	2	39.1338	2
820.46975	411.24215	2	45.7227	2
820.48830	411.25145	2	71.8206	2
821.42900	411.72180	2	40.9327	2
822.39070	412.20265	2	30.5009	2
822.42450	412.21955	2	37.1604	2
823.41830	412.71640	2	36.5607	1
823.42620	412.72040	2	54.7203	2
823.44620	412.73040	2	45.2541	1
824.54910	413.28180	2	71.3123	2
826.45520	414.23490	2	48.1296	1
826.49120	414.25290	2	42.4598	2
826.49205	414.25330	2	39.9143	2
826.52700	414.27075	2	49.8714	2
826.52725	414.27090	2	69.7869	2
828.41640	415.21550	2	31.4942	3
828.44600	415.23030	2	40.0930	3
828.47585	415.24520	2	39.1489	2
829.45540	415.73500	2	45.9772	1
829.46490	415.73975	2	41.9693	2
829.46610	415.74030	2	34.9398	1
829.49020	415.75240	2	55.8167	2
829.49130	415.75290	2	39.6723	1
829.50315	415.75885	2	36.9095	2
829.50340	415.75900	2	50.7247	2
830.45070	416.23260	2	40.5652	1
831.46980	416.74220	2	35.4972	2
831.46985	416.74220	2	48.7233	2
831.49675	416.75565	2	69.9777	2
832.39180	417.20320	2	34.6796	1
832.42920	417.22190	2	45.3409	3
833.43985	417.72720	2	63.0125	2
834.43515	418.22485	2	38.1208	2
835.40900	418.71180	2	47.2825	1
835.44440	418.72950	2	43.5575	2
836.38890	419.20170	2	40.6792	2
836.40095	419.20775	2	41.6388	2
836.44020	419.22740	2	56.6264	2
836.44120	419.22785	2	43.7193	2
837.40335	419.70895	2	48.1156	2
837.40540	419.71000	2	54.4027	2
838.41775	420.21615	2	37.6462	2
839.42860	420.72160	2	55.1313	1
839.58475	420.79965	2	73.2924	2
840.47010	421.24240	2	43.2752	1
840.54285	421.27875	2	74.9866	2
840.54315	421.27890	2	59.7578	2
841.46595	421.74025	2	41.1701	2
841.49130	421.75295	2	54.9023	2
841.50240	421.75850	2	50.5798	1
842.42885	422.22170	2	47.9330	2
842.46120	422.23790	2	40.0347	1
842.48640	422.25045	2	52.3158	2
842.48680	422.25065	2	42.5671	2
842.48755	422.25105	2	38.7479	2
842.52275	422.26865	2	71.0798	2
842.52300	422.26875	2	49.3723	2
842.53270	422.27360	2	34.6874	2
843.45135	422.73295	2	39.5900	2
843.46920	422.74190	2	39.9763	1
843.48175	422.74815	2	44.9043	2
843.54310	422.77885	2	63.3471	2
844.45515	423.23485	2	53.9990	2
844.46530	423.23995	2	35.5939	2
845.46020	423.73735	2	37.7381	2
845.46150	423.73805	2	44.4390	2
845.46445	423.73950	2	67.4366	2
845.48670	423.75060	2	52.8213	1
845.51270	423.76365	2	65.2606	2
845.53795	423.77625	2	76.3362	2
846.39910	424.20685	2	37.3579	2
846.42745	424.22100	2	43.1604	2
