mono_mass	mz	charge	rt	n_psm
798.41245	400.21350	2	37.5769	2
798.48410	400.24935	2	57.1570	2
799.45505	400.73480	2	48.4939	2
800.43890	401.22675	2	43.1370	2
800.43900	401.22680	2	37.1968	1
800.43905	401.22680	2	39.8613	2
800.45430	401.23440	2	50.5385	1
801.43545	401.72500	2	35.7871	2
801.46000	401.73725	2	44.0748	2
801.53275	401.77365	2	43.6726	2
802.38615	402.20035	2	37.8972	2
802.49770	402.25615	2	61.2671	2
805.40805	403.71130	2	44.3019	2
805.44510	403.72980	2	50.5479	1
806.39565	404.20510	2	36.6323	2
806.45440	404.23445	2	59.9694	2
806.45525	404.23490	2	49.8809	2
807.41220	404.71340	2	39.0618	2
808.36305	405.18880	2	35.8161	2
808.44000	405.22730	2	34.9287	1
808.44070	405.22760	2	34.8987	1
811.35400	406.68430	2	36.6205	2
811.49245	406.75355	2	49.0989	2
812.42155	407.21805	2	41.7406	2
812.43915	407.22685	2	39.0619	2
812.47520	407.24490	2	59.8606	1
812.48800	407.25130	2	43.8046	2
812.51125	407.26295	2	48.2368	2
814.51640	408.26550	2	58.1790	1
815.43935	408.72695	2	37.7503	2
815.47540	408.74500	2	41.3270	2
815.47580	408.74515	2	45.6191	2
815.49760	408.75610	2	36.8398	2
815.51175	408.76315	2	45.3911	2
816.44965	409.23210	2	65.9775	2
816.45880	409.23670	2	56.4616	3
816.47105	409.24280	2	36.6086	2
817.42920	409.72190	2	33.7571	2
817.45440	409.73450	2	39.4558	3
817.48140	409.74795	2	66.3506	2
818.44045	410.22750	2	52.3031	2
818.48940	410.25200	2	73.4196	2
819.39145	410.70300	2	33.9832	2
819.41790	410.71625	2	39.0668	2
819.43070	410.72260	2	62.5799	2
820.43310	411.22385	2	37.9805	2
820.46950	411.24200	2	44.8642	2
820.48775	411.25115	2	71.1857	2
821.42845	411.72150	2	39.8318	2
822.39150	412.20300	2	31.1010	3
822.42385	412.21920	2	35.8959	2
822.42440	412.21945	2	41.8942	2
823.41855	412.71655	2	35.3495	2
823.42635	412.72045	2	54.0600	2
823.44445	412.72950	2	44.2224	2
824.54825	413.28140	2	70.7074	2
826.49110	414.25280	2	41.4287	2
826.49210	414.25335	2	38.6941	2
826.52680	414.27070	2	69.1847	2
826.52715	414.27085	2	49.0464	2
827.48615	414.75035	2	48.0032	2
828.41660	415.21555	2	30.5165	2
828.47770	415.24610	2	37.8037	1
829.44820	415.73135	2	39.1623	4
829.46390	415.73925	2	40.8700	2
829.49160	415.75310	2	55.2646	1
829.49235	415.75345	2	38.4426	2
829.50295	415.75875	2	35.7284	2
829.50340	415.75900	2	49.9004	1
831.40460	416.70960	2	36.1993	2
831.49625	416.75540	2	61.4727	2
831.49635	416.75550	2	69.3258	2
832.39190	417.20320	2	33.4950	2
832.41260	417.21360	2	42.0010	1
833.42740	417.72095	2	44.8098	4
833.44000	417.72725	2	62.4612	2
834.43495	418.22475	2	36.9993	2
835.44420	418.72935	2	42.5555	2
836.38885	419.20170	2	39.5272	2
836.40270	419.20865	2	40.3970	2
