mono_mass	mz	charge	rt	n_psm
798.41210	400.21330	2	38.6268	2
798.46010	400.23730	2	43.5739	1
798.48495	400.24975	2	57.5372	2
799.45475	400.73465	2	49.1527	2
800.43930	401.22690	2	40.2850	2
800.43930	401.22690	2	42.3680	1
800.45570	401.23515	2	51.1897	2
801.43435	401.72445	2	36.7481	2
801.53305	401.77380	2	44.4749	2
802.38495	402.19975	2	38.8855	2
802.45910	402.23680	2	59.3206	1
802.49820	402.25640	2	61.7568	1
802.49950	402.25700	2	61.7273	1
805.40760	403.71110	2	45.0861	1
805.44490	403.72975	2	51.3303	2
806.39580	404.20515	2	37.6445	2
806.41745	404.21600	2	71.5399	2
806.45370	404.23410	2	60.4490	1
806.45485	404.23470	2	50.4114	2
807.41260	404.71360	2	40.0517	2
808.36615	405.19035	2	36.8354	2
808.39715	405.20585	2	49.4294	2
808.44060	405.22760	2	35.8316	1
809.41840	405.71650	2	62.4337	2
810.36935	406.19195	2	47.2203	2
811.35365	406.68410	2	37.6372	2
811.49170	406.75310	2	49.5978	1
812.42195	407.21825	2	42.7324	2
812.43955	407.22705	2	40.0332	2
812.47620	407.24540	2	60.2952	1
812.48750	407.25105	2	44.6732	2
812.51185	407.26320	2	48.9252	2
814.45535	408.23495	2	51.5956	2
814.51640	408.26545	2	58.6983	2
815.44045	408.72750	2	38.8035	2
815.45060	408.73260	2	35.6770	1
815.46910	408.74185	2	56.5962	2
815.47570	408.74515	2	42.2145	2
815.47625	408.74540	2	46.3512	2
815.49760	408.75610	2	38.0230	2
815.51155	408.76305	2	46.0678	2
816.38300	409.19880	2	51.4526	2
816.44990	409.23230	2	66.4178	2
816.47040	409.24250	2	37.6201	2
817.42950	409.72200	2	34.7542	2
817.48100	409.74780	2	66.8156	1
818.44000	410.22725	2	52.8666	2
818.49030	410.25245	2	73.7065	2
819.39195	410.70325	2	34.9178	2
819.42990	410.72220	2	63.0246	3
820.43305	411.22380	2	39.0131	2
820.46955	411.24205	2	45.5693	2
820.48820	411.25140	2	71.5348	2
821.42855	411.72155	2	40.7073	2
822.39055	412.20255	2	30.9086	4
822.42350	412.21905	2	42.7125	2
822.42395	412.21925	2	36.9282	2
823.42615	412.72035	2	54.6895	2
824.54835	413.28145	2	71.0583	2
826.49115	414.25285	2	39.7069	2
826.49135	414.25295	2	42.2585	2
826.52760	414.27105	2	69.6125	2
826.52795	414.27125	2	49.6974	2
828.41650	415.21550	2	30.8521	3
829.44770	415.73110	2	40.2226	4
829.49080	415.75270	2	55.7840	2
829.50235	415.75845	2	36.7704	2
829.50245	415.75855	2	50.4582	2
831.46980	416.74220	2	35.1782	1
831.46985	416.74220	2	48.5241	2
831.49685	416.75570	2	61.9239	2
831.49690	416.75580	2	69.7350	2
832.39315	417.20385	2	34.5361	2
832.42835	417.22145	2	45.2110	2
834.43465	418.22460	2	38.0279	2
835.44400	418.72930	2	43.3578	2
836.39000	419.20230	2	40.4733	2
836.39990	419.20720	2	41.4854	1
836.44010	419.22735	2	56.5606	2
836.44100	419.22780	2	43.5521	2
837.40260	419.70860	2	47.9523	1
837.40525	419.70990	2	54.4258	2
837.50710	419.76080	2	46.4028	1
838.41775	420.21615	2	37.5582	2
839.42935	420.72195	2	55.1190	2
839.58415	420.79935	2	72.9973	2
840.47050	421.24255	2	43.0530	2
840.54315	421.27885	2	74.7331	2
840.54345	421.27900	2	59.6579	2
841.46610	421.74035	2	40.9870	2
841.49180	421.75315	2	54.9077	2
842.42855	422.22155	2	47.7878	2
842.46205	422.23830	2	39.7669	2
842.48515	422.24985	2	52.2220	2
842.48670	422.25065	2	42.3953	2
842.48755	422.25105	2	38.5960	2
842.52210	422.26835	2	49.1431	2
842.52235	422.26845	2	70.8546	2
843.44705	422.73080	2	47.6418	2
843.45175	422.73315	2	39.4016	2
843.48180	422.74820	2	44.7264	2
843.54290	422.77870	2	63.1546	2
844.45485	423.23470	2	70.9709	4
844.46485	423.23970	2	35.3339	2
845.45995	423.73725	2	37.5853	2
845.46170	423.73810	2	44.2382	2
845.46545	423.74000	2	67.2223	2
845.48575	423.75015	2	52.8092	2
845.51235	423.76345	2	65.1381	2
845.53735	423.77600	2	76.0273	2
846.39820	424.20635	2	37.1351	2
846.42750	424.22100	2	42.9364	2
846.43740	424.22600	2	48.7567	1
846.44855	424.23155	2	61.1112	2
846.47810	424.24630	2	35.7401	1
847.42310	424.71885	2	43.9106	2
847.44480	424.72970	2	40.8307	1
847.48040	424.74750	2	45.6003	1
848.43900	425.22675	2	41.9732	2
848.43905	425.22680	2	53.1332	2
848.43935	425.22695	2	50.3499	2
848.44470	425.22965	2	36.8032	2
849.44245	425.72850	2	52.7112	2
850.42770	426.22110	2	54.1728	1
850.45365	426.23410	2	46.4306	2
850.50215	426.25835	2	39.5719	2
851.36940	426.69200	2	40.7423	1
851.42105	426.71780	2	45.6960	2
851.42140	426.71800	2	49.4433	1
851.43880	426.72665	2	37.2565	2
853.36110	427.68785	2	37.1079	2
854.46035	428.23745	2	40.0807	2
856.43245	429.22350	2	64.4378	2
856.46975	429.24215	2	50.1466	2
856.51220	429.26340	2	48.4013	2
856.51610	429.26535	2	45.7062	2
856.53810	429.27630	2	57.7855	1
857.44240	429.72850	2	39.8145	1
857.46260	429.73855	2	42.6803	2
857.49560	429.75510	2	46.4638	2
857.49675	429.75565	2	55.1118	2
858.45680	430.23565	2	44.4199	2
858.46950	430.24205	2	43.7625	2
858.96285	430.48870	2	38.1344	2
859.43800	430.72630	2	40.1626	1
859.46530	430.73990	2	46.9490	2
859.50200	430.75830	2	66.2473	1
861.44430	431.72945	2	44.7862	2
861.47095	431.74275	2	60.5451	2
861.49990	431.75720	2	48.7671	1
861.50715	431.76085	2	75.3073	2
862.38530	432.19990	2	39.4411	1
863.45015	432.73240	2	49.3416	2
863.45805	432.73630	2	58.8465	2
864.41960	433.21705	2	49.8191	2
864.43540	433.22495	2	53.0427	2
864.50710	433.26080	2	63.9245	2
865.41490	433.71470	2	39.8520	2
866.41130	434.21290	2	40.6615	1
866.49800	434.25630	2	42.4813	2
867.41670	434.71570	2	50.1213	2
867.43540	434.72500	2	39.2207	2
868.45890	435.23670	2	37.9524	2
869.49750	435.75605	2	34.4684	2
869.53360	435.77405	2	52.6777	2
869.53365	435.77410	2	60.0283	2
869.55935	435.78695	2	66.9522	2
870.45015	436.23235	2	85.6408	6
870.48140	436.24795	2	43.1628	2
870.51685	436.26570	2	58.1998	2
870.55405	436.28430	2	50.8636	2
871.44340	436.72900	2	38.6597	2
871.45110	436.73285	2	40.9610	2
871.50220	436.75840	2	54.5375	1
871.53845	436.77650	2	59.5577	2
872.47470	437.24465	2	39.8184	2
872.49650	437.25550	2	56.1971	1
872.49690	437.25570	2	42.3132	2
872.50900	437.26180	2	36.8828	1
872.51430	437.26445	2	63.8283	2
873.47390	437.74425	2	50.6264	2
873.48090	437.74775	2	48.5871	2
873.49555	437.75505	2	67.4999	2
874.43325	438.22390	2	44.9064	2
874.45815	438.23635	2	49.9427	2
874.46640	438.24050	2	43.0598	1
874.46900	438.24180	2	35.8338	2
875.48990	438.75220	2	53.9062	2
875.52270	438.76860	2	61.0833	2
875.52290	438.76875	2	50.0601	2
876.41220	439.21340	2	39.6021	2
876.44555	439.23005	2	38.1214	2
876.49575	439.25515	2	67.9203	2
877.45425	439.73440	2	37.4932	2
877.45435	439.73445	2	65.3863	2
877.46590	439.74025	2	49.7869	2
877.46720	439.74090	2	42.8338	1
877.47825	439.74640	2	50.3016	4
877.50975	439.76215	2	69.9521	2
878.48555	440.25005	2	54.7886	2
880.41560	441.21510	2	38.8524	1
880.42965	441.22210	2	43.6402	2
880.54895	441.28175	2	53.6017	2
882.48265	442.24860	2	36.6865	2
882.52870	442.27165	2	39.2959	2
883.47580	442.74520	2	47.6841	1
883.53820	442.77640	2	51.3234	2
883.54395	442.77925	2	60.4143	4
883.56055	442.78755	2	39.0695	2
884.44015	443.22735	2	44.3202	2
884.54390	443.27920	2	54.3967	2
884.57035	443.29245	2	73.9733	2
884.57265	443.29360	2	59.3771	2
885.44420	443.72935	2	35.1574	2
885.48320	443.74890	2	43.5475	1
885.49205	443.75330	2	51.5566	2
885.55295	443.78375	2	65.0138	2
886.48660	444.25060	2	42.6806	2
886.49040	444.25250	2	56.2586	1
886.51230	444.26340	2	47.9979	2
887.45995	444.73725	2	36.5865	2
887.46995	444.74225	2	43.3083	2
887.48710	444.75080	2	55.6489	1
887.49200	444.75330	2	41.5151	1
889.45940	445.73700	2	51.1299	2
889.46555	445.74005	2	48.3044	2
889.47665	445.74560	2	41.5607	2
889.48480	445.74965	2	70.1386	2
890.48370	446.24910	2	71.6745	1
890.50450	446.25950	2	44.8405	1
891.44515	446.72985	2	49.5469	2
891.44910	446.73185	2	46.4900	2
891.48185	446.74820	2	63.0763	2
891.50645	446.76050	2	66.5018	2
892.44040	447.22750	2	40.4217	3
892.48315	447.24885	2	76.7260	2
893.44915	447.73185	2	43.4774	2
893.46085	447.73770	2	42.8852	2
893.60610	447.81030	2	75.5415	2
893.95270	447.98360	2	46.1091	4
894.45570	448.23510	2	34.4631	1
895.44730	448.73095	2	59.9663	2
895.46480	448.73970	2	41.5848	1
895.46560	448.74010	2	41.5561	1
896.41715	449.21585	2	37.9418	2
896.53360	449.27405	2	54.9396	2
897.40490	449.70975	2	66.8257	2
898.40815	450.21135	2	66.4127	2
898.42075	450.21765	2	42.4678	2
898.47915	450.24685	2	57.9758	2
898.48650	450.25050	2	35.5073	2
898.49080	450.25270	2	44.6081	2
898.54885	450.28170	2	67.0356	2
898.56015	450.28735	2	55.3514	2
899.43800	450.72625	2	53.8662	2
899.45040	450.73245	2	41.0192	2
899.51525	450.76490	2	60.4097	2
900.45945	451.23700	2	41.5970	2
900.49060	451.25260	2	41.4249	2
900.49225	451.25340	2	52.9287	2
900.50305	451.25880	2	50.7822	2
900.53940	451.27700	2	44.1061	2
901.41135	451.71295	2	49.3288	2
901.43330	451.72395	2	39.5734	2
901.47700	451.74580	2	58.7449	1
901.52420	451.76935	2	42.7680	2
902.41330	452.21395	2	47.9306	2
902.49760	452.25610	2	40.6954	1
902.50760	452.26110	2	46.3248	2
903.48150	452.74800	2	53.2742	2
903.48855	452.75155	2	32.0925	2
903.51040	452.76250	2	65.6575	1
903.52790	452.77120	2	42.3485	2
903.54290	452.77870	2	69.0445	2
904.44475	453.22965	2	31.1081	2
904.53900	453.27680	2	63.2178	2
905.45260	453.73355	2	65.8248	2
905.45280	453.73365	2	44.1936	2
906.46720	454.24090	2	32.3825	1
906.49980	454.25720	2	37.1303	1
906.51735	454.26595	2	48.2792	2
907.45130	454.73290	2	37.5283	2
907.49965	454.75710	2	48.7024	2
908.00445	455.00950	2	55.1434	4
908.53330	455.27395	2	40.7333	2
908.56910	455.29180	2	57.1311	2
909.42720	455.72090	2	55.5972	1
909.48115	455.74785	2	54.4965	2
909.50530	455.75990	2	36.2959	2
911.37950	456.69700	2	34.3397	2
911.46550	456.74000	2	72.8110	2
911.47505	456.74480	2	60.8410	2
911.49025	456.75240	2	43.2828	2
911.57935	456.79695	2	58.2727	2
912.56555	457.29005	2	64.4048	2
913.42930	457.72190	2	48.8619	1
913.44860	457.73155	2	41.8601	2
913.47250	457.74350	2	71.3340	1
913.48725	457.75090	2	47.4634	2
913.54815	457.78135	2	54.0863	2
913.55995	457.78725	2	39.3583	2
913.59615	457.80535	2	40.5561	2
914.50765	458.26115	2	41.1952	2
914.51825	458.26640	2	46.2852	2
915.44920	458.73185	2	37.4136	2
915.46660	458.74060	2	42.8714	1
915.52070	458.76760	2	49.9094	1
915.52230	458.76845	2	74.9965	2
916.49760	459.25610	2	38.5642	5
917.44340	459.72900	2	39.9818	1
917.48140	459.74800	2	38.5819	1
918.44940	460.23200	2	79.9084	2
918.48460	460.24960	2	53.7049	2
918.49200	460.25325	2	64.3464	2
918.51740	460.26595	2	57.0499	2
918.51785	460.26620	2	63.2800	2
919.40725	460.71090	2	61.6592	2
919.44310	460.72880	2	47.8608	1
919.51010	460.76230	2	52.8111	2
919.51275	460.76365	2	46.9774	2
919.51620	460.76540	2	57.4673	2
919.52175	460.76815	2	64.8483	2
920.49685	461.25570	2	47.0899	2
920.50720	461.26085	2	41.8060	2
921.44525	461.72990	2	37.7047	2
921.44605	461.73030	2	41.0813	2
921.46670	461.74060	2	36.0364	2
921.55360	461.78410	2	61.8578	1
922.43905	462.22680	2	49.9086	2
922.45120	462.23285	2	38.8910	2
923.43515	462.72485	2	44.1387	2
923.47215	462.74335	2	41.1977	2
923.58065	462.79760	2	77.9078	2
924.42960	463.22210	2	38.1092	2
924.43770	463.22615	2	48.2842	2
924.53910	463.27685	2	52.7651	2
924.56465	463.28960	2	55.6359	2
925.46950	463.74200	2	79.2050	1
925.49885	463.75670	2	43.8481	2
926.51905	464.26680	2	39.3288	2
926.57985	464.29720	2	60.5409	2
926.59085	464.30270	2	61.5937	2
927.44470	464.72965	2	46.8359	2
927.56370	464.78915	2	82.9741	2
928.45485	465.23470	2	50.8980	2
928.52260	465.26860	2	51.7436	2
928.53375	465.27415	2	50.0078	2
928.55905	465.28680	2	57.0819	2
928.56005	465.28730	2	62.8275	2
929.45535	465.73495	2	38.6009	2
929.48050	465.74750	2	37.3405	2
929.50045	465.75750	2	53.2561	2
929.51185	465.76325	2	48.4554	2
929.51815	465.76635	2	43.2154	2
929.51820	465.76640	2	36.4789	3
929.51825	465.76640	2	41.1952	2
930.42305	466.21880	2	61.0877	2
930.46725	466.24090	2	35.4694	2
930.47690	466.24570	2	52.3373	1
930.47840	466.24645	2	42.2651	2
