mono_mass	mz	charge	rt	n_psm
798.41240	400.21345	2	36.8854	2
798.48485	400.24970	2	56.5328	2
798.48940	400.25200	2	31.0564	1
799.45465	400.73460	2	47.9957	2
800.43920	401.22690	2	42.6179	2
800.43930	401.22690	2	39.1074	3
800.45480	401.23470	2	50.0776	1
801.43510	401.72485	2	35.3281	2
801.53320	401.77390	2	43.2330	1
802.38615	402.20035	2	37.3576	2
802.41690	402.21570	2	39.9950	1
802.49850	402.25650	2	60.6865	2
805.40805	403.71130	2	43.8505	2
805.44505	403.72980	2	50.1593	2
806.39615	404.20535	2	36.1828	2
806.45415	404.23440	2	59.3639	2
806.45590	404.23520	2	49.3471	1
806.48990	404.25220	2	55.6186	1
807.41255	404.71355	2	38.5963	2
808.36300	405.18875	2	35.3600	2
808.39695	405.20575	2	48.1437	2
808.44385	405.22920	2	34.3655	2
811.35405	406.68430	2	36.1490	2
812.42210	407.21830	2	41.3778	2
812.43885	407.22670	2	38.6514	2
812.47485	407.24470	2	59.2752	2
812.48690	407.25070	2	35.8185	1
812.48710	407.25080	2	43.4049	1
812.51170	407.26310	2	47.7926	2
814.45440	408.23450	2	33.0391	3
814.45530	408.23495	2	50.5125	2
814.51645	408.26550	2	57.5283	2
815.43860	408.72660	2	37.2757	2
815.46880	408.74165	2	55.5730	2
815.47560	408.74505	2	40.8118	2
815.47730	408.74590	2	45.1413	2
815.49745	408.75600	2	36.4261	2
815.51200	408.76330	2	44.9379	2
816.38420	409.19940	2	50.3037	1
816.44945	409.23200	2	65.3426	2
816.45840	409.23650	2	55.8726	1
816.47095	409.24275	2	36.1901	2
817.42920	409.72190	2	33.1112	2
817.46020	409.73740	2	39.1209	1
817.48125	409.74790	2	65.7619	2
818.44005	410.22730	2	51.7672	2
818.49025	410.25240	2	72.7442	2
819.39120	410.70285	2	33.5428	2
819.43110	410.72280	2	61.9448	3
819.44770	410.73110	2	43.0715	1
820.43305	411.22380	2	37.5867	2
820.46960	411.24210	2	44.4029	2
820.48825	411.25140	2	70.5541	2
821.42810	411.72130	2	39.3086	2
822.39075	412.20265	2	29.5240	4
822.42355	412.21905	2	35.4444	2
822.42400	412.21930	2	41.4278	2
823.42590	412.72025	2	53.4764	2
824.54875	413.28165	2	70.0606	2
826.49095	414.25280	2	40.9440	2
826.49100	414.25280	2	38.3782	2
826.52740	414.27100	2	48.5821	2
826.52760	414.27105	2	68.5672	2
827.48615	414.75035	2	47.5848	2
827.49810	414.75630	2	35.9466	1
828.41580	415.21520	2	30.0292	1
828.47880	415.24665	2	37.2786	2
829.44785	415.73120	2	38.7234	4
829.46530	415.73995	2	40.4081	2
829.46580	415.74015	2	33.1186	2
829.49160	415.75310	2	38.0530	1
829.49180	415.75320	2	54.6551	3
829.50240	415.75845	2	35.1819	2
831.46970	416.74210	2	33.7510	1
831.47040	416.74245	2	47.4019	2
831.49610	416.75540	2	60.8859	2
831.49690	416.75570	2	68.6803	2
832.39290	417.20375	2	32.8987	2
832.42910	417.22180	2	43.9321	3
833.44010	417.72730	2	61.8086	2
834.43585	418.22520	2	36.5923	2
835.44405	418.72930	2	42.0441	2
836.38970	419.20215	2	39.0694	2
836.40195	419.20825	2	39.9057	2
836.44040	419.22745	2	55.5435	2
836.44095	419.22775	2	42.2519	2
837.40250	419.70850	2	46.8538	2
837.40525	419.70990	2	53.2396	2
838.41795	420.21625	2	36.0813	2
839.43020	420.72235	2	53.9815	2
839.58440	420.79950	2	72.0563	2
840.47025	421.24240	2	41.8152	2
840.54305	421.27880	2	58.5553	2
840.54355	421.27905	2	73.7637	2
841.49160	421.75310	2	53.7855	1
841.50280	421.75870	2	49.3986	1
841.96200	421.98825	2	40.1018	4
842.42845	422.22150	2	46.7046	2
842.46170	422.23810	2	38.4144	1
842.48385	422.24920	2	50.9884	2
842.48725	422.25090	2	41.1430	2
842.48790	422.25125	2	37.1025	2
842.52245	422.26850	2	69.8135	2
842.52250	422.26855	2	48.0304	2
842.53285	422.27370	2	32.9964	2
843.48135	422.74795	2	43.4964	2
843.48160	422.74810	2	45.5257	1
843.54260	422.77855	2	62.1105	2
844.45560	423.23505	2	52.8370	2
844.46490	423.23970	2	33.8294	2
845.45040	423.73250	2	36.9249	2
845.46020	423.73740	2	36.1294	2
845.46055	423.73755	2	42.9929	2
845.46470	423.73960	2	66.1471	2
845.48570	423.75010	2	51.6386	1
845.51200	423.76330	2	64.0747	2
