mono_mass	mz	charge	rt	n_psm
798.41275	400.21365	2	38.5188	2
799.45515	400.73485	2	49.1642	2
800.43885	401.22670	2	43.9189	2
800.43965	401.22710	2	40.3507	2
800.45405	401.23430	2	51.1826	2
801.43530	401.72490	2	36.7158	2
801.53275	401.77365	2	44.5490	2
802.38600	402.20030	2	38.7735	2
802.49820	402.25640	2	61.6847	1
802.49870	402.25660	2	61.7052	1
805.40790	403.71125	2	45.0438	2
805.44450	403.72950	2	51.2219	1
806.39595	404.20525	2	37.6376	2
806.45400	404.23425	2	60.3618	2
807.41300	404.71380	2	40.0517	3
808.36225	405.18840	2	37.1015	2
808.44140	405.22795	2	35.8515	2
811.35415	406.68435	2	37.5000	2
812.43920	407.22690	2	40.0916	2
812.51205	407.26330	2	48.9759	2
813.49570	407.75510	2	44.6781	2
814.45465	408.23460	2	34.3978	2
814.45490	408.23470	2	51.6018	1
815.44025	408.72740	2	38.7218	2
815.45240	408.73350	2	43.8575	4
815.46880	408.74165	2	56.5356	2
815.47530	408.74495	2	42.2736	2
815.47580	408.74520	2	46.3887	1
815.49755	408.75605	2	37.8228	2
816.44935	409.23195	2	66.5134	2
816.47100	409.24275	2	37.5655	2
817.42955	409.72205	2	34.6518	2
817.48070	409.74760	2	66.8795	2
818.43970	410.22715	2	52.7497	2
818.48985	410.25220	2	73.9714	2
819.39135	410.70295	2	35.0554	2
819.43130	410.72295	2	63.0120	2
820.43330	411.22395	2	38.9745	2
820.46905	411.24180	2	45.6224	2
820.48920	411.25185	2	71.7479	2
821.42845	411.72150	2	40.8479	2
822.39130	412.20290	2	30.4714	2
822.42370	412.21915	2	37.0425	2
823.41870	412.71660	2	36.2933	1
823.42660	412.72060	2	54.5599	2
824.54910	413.28180	2	71.3022	2
826.49130	414.25295	2	39.7211	2
826.49140	414.25300	2	42.3229	2
826.52750	414.27105	2	49.7613	2
826.52770	414.27110	2	69.7508	2
828.41590	415.21520	2	31.8098	1
829.44820	415.73135	2	40.1230	4
829.46435	415.73945	2	41.7316	2
829.49110	415.75280	2	55.6523	2
829.49150	415.75300	2	39.4929	1
829.50415	415.75935	2	36.6240	2
831.47050	416.74250	2	48.5776	1
831.49620	416.75540	2	69.9038	2
831.49630	416.75540	2	61.8999	2
832.39265	417.20360	2	34.3812	2
832.42910	417.22185	2	45.2564	2
833.43985	417.72720	2	61.5171	4
834.43570	418.22515	2	38.1392	2
835.44480	418.72970	2	43.3781	3
836.39005	419.20230	2	40.5473	2
836.40180	419.20815	2	41.2575	2
836.43980	419.22720	2	43.5715	1
836.44035	419.22745	2	56.4119	2
837.40290	419.70875	2	48.1319	2
838.41755	420.21605	2	37.4473	2
839.43040	420.72245	2	54.9912	2
840.54285	421.27870	2	59.5823	2
840.54315	421.27885	2	75.0117	2
841.49240	421.75345	2	54.7963	2
841.49430	421.75445	2	51.4882	2
841.50310	421.75880	2	50.4708	1
841.96185	421.98820	2	41.2350	4
842.42860	422.22160	2	47.8012	2
842.48560	422.25005	2	52.1137	2
842.48635	422.25050	2	42.4050	2
842.48725	422.25090	2	38.5472	2
842.52200	422.26830	2	71.0014	1
842.52250	422.26850	2	49.2482	1
842.53375	422.27415	2	34.4629	2
843.47050	422.74250	2	39.7654	1
843.54270	422.77860	2	63.1599	2
844.45515	423.23485	2	53.8521	2
844.46515	423.23985	2	35.3889	2
844.48390	423.24925	2	45.0193	4
845.46040	423.73745	2	37.5633	2
845.46100	423.73780	2	44.2787	2
845.46420	423.73935	2	67.2963	2
845.51170	423.76310	2	65.1670	2
845.53740	423.77595	2	76.3315	2
846.40000	424.20730	2	37.1674	1
846.42430	424.21940	2	45.1780	1
846.42750	424.22100	2	42.9247	1
846.44860	424.23160	2	61.0548	2
848.43955	425.22705	2	41.9566	2
848.44000	425.22725	2	53.1884	2
848.44430	425.22945	2	36.6265	2
849.42120	425.71790	2	46.8033	3
850.35630	426.18540	2	37.9854	1
850.45230	426.23340	2	46.4614	2
850.50195	426.25825	2	39.6121	2
851.40360	426.70910	2	35.4923	2
851.43870	426.72665	2	37.2052	2
853.36130	427.68795	2	36.9205	2
853.39745	427.70600	2	42.9784	2
854.46050	428.23750	2	40.0658	2
855.51730	428.76590	2	51.4329	1
