mono_mass	mz	charge	rt	n_psm
798.46110	400.23780	2	43.1024	1
799.45495	400.73475	2	48.5403	2
800.43945	401.22700	2	39.6549	2
800.44130	401.22790	2	43.3045	1
801.43500	401.72475	2	36.0289	2
801.53260	401.77360	2	43.6995	1
802.38570	402.20010	2	38.0271	2
805.40880	403.71170	2	44.3763	1
806.39765	404.20610	2	36.8451	2
807.41245	404.71350	2	39.3056	2
808.36000	405.18730	2	36.1337	1
808.43915	405.22685	2	35.0318	2
809.41805	405.71630	2	61.4884	2
810.36905	406.19180	2	46.4782	2
812.43915	407.22685	2	39.3398	2
812.51155	407.26305	2	48.2955	2
815.44380	408.72920	2	38.0973	1
815.47560	408.74510	2	41.6405	1
815.47580	408.74515	2	45.7036	2
817.42475	409.71965	2	33.9280	2
818.44000	410.22730	2	52.2346	2
818.49030	410.25240	2	73.1943	1
820.44320	411.22890	2	47.7197	2
820.47085	411.24270	2	44.8391	2
822.39105	412.20280	2	29.3975	2
822.42370	412.21915	2	36.0738	2
823.42655	412.72055	2	53.9921	2
824.54830	413.28140	2	70.4904	2
826.36365	414.18910	2	34.8739	2
826.49110	414.25290	2	41.6480	2
826.49210	414.25330	2	38.9939	2
826.52725	414.27090	2	69.0026	2
826.52820	414.27135	2	49.1289	2
828.44480	415.22970	2	39.1829	1
829.46560	415.74010	2	41.0992	2
829.49080	415.75265	2	55.1775	2
829.50255	415.75855	2	35.9456	2
831.47030	416.74240	2	34.5657	1
831.49650	416.75550	2	69.0592	2
832.42940	417.22200	2	44.5903	1
836.39000	419.20225	2	39.7653	2
836.43870	419.22665	2	56.0701	2
836.44030	419.22745	2	42.9084	2
837.40225	419.70840	2	47.5737	2
838.39695	420.20575	2	57.4566	2
839.42950	420.72200	2	54.5121	2
840.54360	421.27905	2	74.3096	2
841.46600	421.74030	2	40.3279	2
841.49380	421.75415	2	50.8483	2
841.50330	421.75890	2	49.9400	1
842.48820	422.25140	2	37.8398	1
843.48135	422.74795	2	44.0518	2
843.54295	422.77875	2	62.3966	2
844.45535	423.23495	2	53.3049	2
845.46100	423.73780	2	36.9585	1
845.46135	423.73800	2	43.5950	2
846.42745	424.22100	2	42.2997	2
846.44880	424.23170	2	60.4078	1
848.43945	425.22700	2	41.3779	2
848.43950	425.22700	2	52.8663	1
849.42070	425.71760	2	45.9392	2
850.45515	426.23485	2	45.7255	2
850.50245	426.25850	2	38.8192	2
851.40275	426.70865	2	34.8946	2
854.46070	428.23760	2	39.4256	2
856.43310	429.22380	2	63.7872	2
856.46995	429.24225	2	49.8293	2
856.53770	429.27610	2	57.1897	1
856.53800	429.27630	2	57.1662	1
857.46110	429.73780	2	39.6769	1
857.46200	429.73830	2	42.2316	1
857.49665	429.75560	2	54.4868	2
858.46060	430.23760	2	37.1057	1
859.46175	430.73815	2	37.5197	2
859.46570	430.74010	2	46.2186	2
859.49615	430.75540	2	37.4338	2
860.45235	431.23345	2	44.0997	2
860.46200	431.23830	2	33.0136	1
861.44460	431.72960	2	44.2173	2
861.47070	431.74265	2	59.7092	2
861.50760	431.76105	2	74.8022	2
863.45030	432.73240	2	48.7893	1
863.45035	432.73245	2	34.4598	2
864.41910	433.21685	2	49.2749	2
864.50775	433.26115	2	63.2383	2
865.42955	433.72205	2	32.8651	2
866.49815	434.25635	2	41.7583	2
867.41625	434.71545	2	49.5010	2
868.45880	435.23665	2	37.1387	2
868.51285	435.26370	2	31.8252	2
869.49665	435.75560	2	33.8635	2
869.53300	435.77380	2	59.3230	1
869.53360	435.77410	2	52.2012	2
869.55950	435.78700	2	66.2614	1
870.44940	436.23200	2	54.0646	2
870.51740	436.26600	2	57.4863	2
870.55400	436.28430	2	50.2167	2
871.45160	436.73310	2	40.3996	2
872.47360	437.24410	2	39.0786	1
872.50435	437.25945	2	41.7028	2
873.47255	437.74355	2	50.0762	2
873.49630	437.75545	2	66.7715	2
874.43350	438.22400	2	44.2595	1
874.45915	438.23685	2	49.3391	2
875.49040	438.75250	2	53.1439	2
875.52265	438.76860	2	60.3615	2
876.44635	439.23045	2	37.3691	2
876.49600	439.25530	2	67.2276	1
876.91980	439.46720	2	39.1329	4
877.45455	439.73455	2	36.7638	2
877.46585	439.74020	2	49.2153	2
878.48575	440.25015	2	54.1782	2
878.48675	440.25065	2	49.7280	2
880.51080	441.26270	2	43.4273	2
883.53825	442.77640	2	58.2007	2
884.54380	443.27920	2	53.7771	1
885.46595	443.74025	2	38.3732	2
885.49240	443.75350	2	50.9552	2
886.48795	444.25125	2	42.1174	2
886.51235	444.26345	2	48.7309	2
887.45980	444.73715	2	35.8478	2
887.53280	444.77370	2	57.5558	1
888.41220	445.21340	2	34.2208	1
889.46560	445.74010	2	47.7625	2
889.47705	445.74580	2	40.9489	2
891.44535	446.72995	2	48.9414	2
891.45615	446.73535	2	43.9921	2
891.48160	446.74810	2	62.5069	1
891.48580	446.75020	2	42.3401	3
891.50600	446.76030	2	65.7330	2
892.44020	447.22740	2	39.8167	2
893.45090	447.73270	2	44.4229	3
893.60570	447.81010	2	75.1470	2
895.45160	448.73305	2	59.1909	2
896.41705	449.21580	2	37.0513	2
896.53315	449.27385	2	54.4272	2
897.47335	449.74395	2	44.3329	2
897.50325	449.75890	2	33.2040	2
898.48770	450.25115	2	34.7769	2
898.49130	450.25290	2	43.8602	2
898.54890	450.28170	2	66.3547	2
899.43850	450.72650	2	53.2265	2
899.45040	450.73250	2	40.4271	2
900.53945	451.27700	2	43.5354	2
901.41125	451.71290	2	48.7085	2
901.43330	451.72390	2	38.7583	1
901.48710	451.75080	2	33.3937	2
901.52360	451.76910	2	42.1857	2
902.41335	452.21395	2	47.4061	2
902.50630	452.26040	2	45.6902	1
903.48280	452.74870	2	52.7267	2
904.44200	453.22830	2	30.6297	1
905.46110	453.73780	2	31.9383	1
907.45070	454.73260	2	36.7842	2
908.00495	455.00975	2	54.4738	2
908.56900	455.29180	2	56.5343	2
911.38015	456.69735	2	33.5816	2
911.46555	456.74005	2	72.1463	2
912.54700	457.28080	2	42.0236	1
912.56450	457.28950	2	63.7412	2
913.50885	457.76170	2	32.5542	2
913.55985	457.78720	2	38.4656	2
914.50775	458.26115	2	40.6472	2
914.51780	458.26615	2	45.6741	2
915.50630	458.76045	2	32.1109	2
915.53905	458.77680	2	34.6125	2
916.49765	459.25610	2	37.1907	2
918.48430	460.24940	2	53.0976	2
918.49270	460.25365	2	63.7374	2
918.49280	460.25370	2	50.0647	1
918.51815	460.26635	2	56.5653	2
919.48485	460.74970	2	52.4033	2
919.51260	460.76360	2	52.1135	2
919.51270	460.76365	2	46.3469	2
919.51580	460.76520	2	56.9611	1
919.51990	460.76720	2	64.1672	1
920.49565	461.25510	2	46.4533	2
922.43950	462.22705	2	49.2774	2
923.43545	462.72500	2	43.5730	2
924.43030	463.22245	2	36.7843	2
924.56390	463.28920	2	55.0731	2
926.51935	464.26695	2	38.6457	2
926.58020	464.29740	2	59.9000	2
926.59150	464.30305	2	60.9355	2
927.37670	464.69560	2	28.8634	1
927.44575	464.73015	2	46.2231	2
928.45470	465.23460	2	50.3692	2
928.51580	465.26520	2	41.3367	1
928.53410	465.27430	2	49.4502	2
928.55940	465.28700	2	62.1095	2
929.43990	465.72720	2	33.3738	1
929.45620	465.73540	2	37.7356	3
929.45685	465.73570	2	29.6454	2
929.48090	465.74770	2	36.5081	2
929.49980	465.75720	2	52.5080	3
929.51090	465.76270	2	47.9005	2
929.51860	465.76660	2	35.7731	2
930.44010	466.22730	2	40.4990	3
930.47920	466.24685	2	41.4756	2
930.51810	466.26630	2	64.2668	2
931.47075	466.74265	2	35.4224	2
931.48630	466.75040	2	48.4537	1
931.50230	466.75840	2	55.4549	1
931.51290	466.76370	2	57.3741	2
932.54415	467.27935	2	41.6416	2
933.45580	467.73520	2	36.9174	2
933.50320	467.75890	2	51.9722	2
933.52865	467.77160	2	55.8345	2
933.53975	467.77715	2	32.5093	2
934.41510	468.21480	2	39.6807	2
934.45100	468.23275	2	38.9252	2
934.48665	468.25060	2	32.8867	2
934.51185	468.26320	2	57.7710	2
934.98545	468.50000	2	43.0494	4
935.47075	468.74265	2	59.6832	2
935.47210	468.74330	2	44.5427	1
937.41440	469.71450	2	34.5438	1
938.43455	470.22455	2	37.3773	2
939.48300	470.74880	2	80.0598	1
939.54590	470.78020	2	55.3261	2
939.56435	470.78945	2	80.6754	2
940.44400	471.22930	2	44.5663	1
940.52700	471.27075	2	61.3590	2
941.60595	471.81025	2	78.9814	2
941.92945	471.97200	2	38.3790	4
942.51360	472.26410	2	47.6277	2
943.48635	472.75045	2	43.3441	2
943.49420	472.75435	2	35.0280	2
943.52440	472.76950	2	61.8418	2
944.42320	473.21890	2	36.8842	1
944.43130	473.22290	2	62.9901	2
944.49320	473.25385	2	42.8887	2
944.51470	473.26460	2	47.4325	2
944.52930	473.27190	2	49.0407	1
944.55445	473.28450	2	54.2070	2
945.49555	473.75505	2	44.0451	2
945.51310	473.76380	2	40.3945	2
945.54960	473.78205	2	58.1439	2
946.50830	474.26140	2	36.6281	2
947.48560	474.75005	2	44.7230	2
949.48590	475.75025	2	53.7390	2
949.49080	475.75270	2	86.5050	2
949.52765	475.77110	2	79.2740	2
950.48190	476.24825	2	46.2958	2
950.50745	476.26100	2	51.1251	2
951.49140	476.75300	2	59.4876	2
952.45035	477.23245	2	42.7127	2
952.53480	477.27465	2	41.7578	2
954.44525	478.22990	2	52.0369	2
954.52840	478.27150	2	61.3164	2
956.50360	479.25910	2	38.1322	2
956.51635	479.26545	2	36.1322	2
956.52935	479.27195	2	53.0130	2
956.53005	479.27230	2	43.7692	2
957.48760	479.75105	2	32.2116	2
957.59695	479.80575	2	46.6216	2
958.47190	480.24320	2	41.0410	2
958.48685	480.25070	2	55.8851	2
958.50945	480.26200	2	56.3086	2
959.50805	480.76135	2	40.4053	2
959.52860	480.77160	2	42.3375	2
960.47545	481.24500	2	41.6172	2
960.51400	481.26425	2	38.8409	2
960.53970	481.27710	2	60.8212	2
961.50810	481.76130	2	40.9414	1
962.47240	482.24350	2	38.4382	2
962.47410	482.24430	2	45.7488	1
962.50030	482.25740	2	61.9821	1
962.52200	482.26830	2	58.5940	1
963.44525	482.72990	2	54.0215	2
963.50470	482.75960	2	34.0939	1
963.50620	482.76035	2	39.7059	2
963.55425	482.78440	2	74.3513	2
964.49735	483.25595	2	42.5400	2
964.52240	483.26845	2	53.6756	2
965.44510	483.72980	2	52.7731	1
965.45975	483.73715	2	37.2242	2
965.48190	483.74825	2	60.1850	2
966.46530	484.23995	2	41.3957	2
966.50100	484.25780	2	44.2643	1
966.96890	484.49170	2	36.6820	2
967.43650	484.72550	2	34.3472	1
967.47980	484.74720	2	57.3507	2
967.52420	484.76940	2	46.8737	2
967.54570	484.78010	2	46.1762	1
968.52800	485.27130	2	37.0683	1
968.52850	485.27155	2	48.5675	2
969.48970	485.75210	2	39.9263	1
969.52390	485.76920	2	50.4235	2
969.56055	485.78755	2	52.3783	2
969.58500	485.79980	2	68.4266	1
970.48665	486.25060	2	54.0505	2
970.58115	486.29785	2	44.4669	2
971.50470	486.75960	2	31.1182	2
971.52850	486.77155	2	35.5061	2
971.52990	486.77220	2	48.2522	2
972.03475	487.02465	2	58.2548	4
972.46305	487.23880	2	32.8024	2
972.57230	487.29340	2	34.3950	2
973.50825	487.76140	2	41.9464	2
973.53385	487.77425	2	33.3522	2
973.54460	487.77960	2	33.7009	2
974.50320	488.25885	2	37.4902	2
974.51660	488.26560	2	58.4500	1
975.50260	488.75860	2	52.1607	1
976.49720	489.25590	2	57.6000	2
976.49785	489.25620	2	45.8926	6
977.44580	489.73020	2	46.5800	2
977.48180	489.74820	2	79.7321	1
977.51845	489.76650	2	51.6469	2
979.45850	490.73650	2	49.8255	1
979.46080	490.73770	2	38.1500	2
979.49705	490.75580	2	51.9762	2
980.49655	491.25555	2	51.7718	2
981.45275	491.73370	2	61.5228	2
981.52350	491.76900	2	29.3328	2
982.46190	492.23820	2	33.1761	1
982.47275	492.24365	2	41.5830	2
982.51860	492.26655	2	37.6704	2
983.50460	492.75960	2	42.0998	2
983.54330	492.77890	2	67.3777	1
983.60125	492.80790	2	57.5669	2
984.04740	493.03100	2	70.3291	4
984.59700	493.30580	2	63.7068	3
984.63310	493.32385	2	49.5074	2
985.50135	493.75795	2	47.3381	4
985.52150	493.76800	2	43.4207	2
985.53390	493.77425	2	73.5860	2
985.55395	493.78425	2	42.9182	2
986.49750	494.25600	2	68.9462	2
987.53690	494.77570	2	49.0932	1
