mono_mass	mz	charge	rt	n_psm
798.48500	400.24980	2	59.0206	1
799.45535	400.73500	2	50.3470	2
800.43980	401.22720	2	45.1783	2
800.44005	401.22730	2	41.6494	2
801.43545	401.72500	2	38.2765	2
801.53290	401.77370	2	46.0385	2
802.38655	402.20055	2	40.2000	2
802.49865	402.25660	2	63.1849	2
805.40880	403.71170	2	46.2985	1
805.44495	403.72975	2	52.7345	2
806.39545	404.20500	2	39.1569	2
806.45350	404.23400	2	61.7933	2
806.45360	404.23410	2	51.6239	2
807.41305	404.71380	2	41.4808	2
808.36305	405.18880	2	38.3399	2
808.43815	405.22635	2	37.8948	2
809.41865	405.71660	2	63.8101	2
810.36890	406.19170	2	48.2956	2
811.35460	406.68460	2	39.0433	1
811.49185	406.75320	2	50.7188	2
812.43865	407.22660	2	41.4297	2
812.51195	407.26325	2	50.2242	2
814.45435	408.23445	2	36.0076	2
814.45530	408.23490	2	52.9498	1
814.51590	408.26520	2	60.0827	1
815.41490	408.71470	2	40.0684	1
815.44230	408.72840	2	40.2402	1
815.44480	408.72970	2	40.1845	1
815.47610	408.74530	2	43.6987	2
815.47615	408.74535	2	47.6519	2
815.49775	408.75615	2	39.4161	2
815.51170	408.76310	2	47.4339	2
816.44930	409.23190	2	67.7875	1
817.42790	409.72125	2	36.3431	2
817.43040	409.72250	2	38.5211	1
817.48160	409.74810	2	68.2355	1
818.43975	410.22715	2	53.9683	2
818.48985	410.25220	2	75.2326	2
819.43095	410.72275	2	64.3891	2
820.43340	411.22400	2	40.3604	2
820.44440	411.22950	2	49.6898	1
820.47025	411.24240	2	46.7975	2
820.48855	411.25155	2	73.0189	2
822.39080	412.20270	2	32.1656	3
822.42385	412.21925	2	43.9428	2
822.42395	412.21925	2	38.3616	2
823.41910	412.71680	2	37.9051	2
823.42625	412.72040	2	55.8746	2
824.54820	413.28140	2	72.4865	1
826.36440	414.18945	2	37.1666	2
826.49100	414.25275	2	41.1108	2
826.49105	414.25280	2	43.6009	2
826.52765	414.27110	2	70.9970	2
826.52785	414.27120	2	50.9826	2
827.48615	414.75035	2	49.9627	2
829.44865	415.73160	2	41.4593	4
829.46580	415.74015	2	36.3744	2
829.49120	415.75285	2	57.1504	2
829.50265	415.75865	2	38.2232	2
831.47010	416.74230	2	36.8820	1
831.49695	416.75575	2	71.1775	2
832.39865	417.20660	2	36.0820	2
832.42940	417.22195	2	46.4238	2
834.43540	418.22500	2	39.4079	1
835.44430	418.72940	2	44.7413	3
836.39060	419.20260	2	41.8918	1
836.40110	419.20780	2	42.6697	2
836.43950	419.22705	2	57.9138	2
836.44090	419.22770	2	44.8241	1
837.40260	419.70855	2	49.1381	2
837.40590	419.71020	2	55.4762	2
838.39675	420.20565	2	59.5934	2
840.46980	421.24220	2	44.3815	1
840.54295	421.27875	2	76.1687	2
840.54325	421.27895	2	61.1153	2
841.46645	421.74050	2	42.2432	2
841.49175	421.75315	2	56.0551	2
841.49430	421.75440	2	52.7277	3
841.50260	421.75860	2	51.6041	1
