mono_mass	mz	charge	rt	n_psm
798.41270	400.21360	2	39.1624	2
798.46020	400.23740	2	44.0741	1
798.48475	400.24965	2	58.0111	2
799.45485	400.73470	2	49.5759	2
800.43880	401.22670	2	44.3666	2
800.43925	401.22690	2	40.8260	2
800.43940	401.22700	2	38.7281	1
800.45440	401.23450	2	51.5900	2
801.43595	401.72525	2	37.3663	2
801.53325	401.77390	2	45.0159	2
802.38655	402.20055	2	39.4536	2
802.49900	402.25675	2	62.1133	2
805.40760	403.71110	2	45.4654	2
805.44510	403.72985	2	51.7983	2
806.39505	404.20480	2	38.2080	2
806.45480	404.23470	2	50.8502	1
807.41280	404.71370	2	40.6039	2
808.36355	405.18905	2	37.5642	2
808.43985	405.22720	2	36.5662	2
810.36930	406.19190	2	36.0072	1
811.35495	406.68475	2	38.1180	2
812.42250	407.21850	2	43.2454	1
812.43900	407.22675	2	40.5721	2
812.47570	407.24510	2	60.6436	1
812.51180	407.26320	2	49.4055	2
814.45270	408.23365	2	44.1579	2
814.45565	408.23515	2	52.0278	2
814.51610	408.26530	2	59.0043	1
815.43895	408.72675	2	39.3271	2
815.46875	408.74165	2	57.0205	2
815.47535	408.74495	2	42.7396	2
815.47695	408.74575	2	46.7951	2
815.49775	408.75615	2	38.5724	2
816.38310	409.19880	2	51.7671	1
816.44895	409.23175	2	66.7799	2
816.46970	409.24210	2	38.1983	2
817.42930	409.72190	2	35.4416	2
817.48180	409.74820	2	67.1616	1
818.43995	410.22725	2	53.2175	2
818.49025	410.25240	2	74.2081	2
819.39160	410.70305	2	35.7092	2
819.41680	410.71570	2	40.8455	1
819.43130	410.72290	2	63.3619	2
820.43325	411.22390	2	39.6374	2
820.47030	411.24245	2	46.0065	2
820.48760	411.25105	2	72.0169	2
822.39085	412.20270	2	31.8132	4
822.42435	412.21945	2	37.6367	2
823.41850	412.71650	2	36.9384	1
823.42665	412.72060	2	55.0517	2
824.54850	413.28150	2	71.5160	2
826.49100	414.25280	2	40.2291	2
826.49130	414.25290	2	42.7856	2
826.52800	414.27125	2	70.0056	2
826.52885	414.27170	2	50.0986	2
828.41590	415.21525	2	31.5282	2
828.44580	415.23020	2	40.4079	3
829.46430	415.73945	2	42.2396	2
829.49140	415.75295	2	56.1473	2
829.50355	415.75905	2	37.3039	2
830.45110	416.23280	2	40.9777	1
