mono_mass	mz	charge	rt	n_psm
798.41220	400.21340	2	37.7562	1
798.48500	400.24980	2	58.6187	1
798.49005	400.25230	2	32.2289	2
799.45525	400.73490	2	49.0944	2
800.43915	401.22685	2	43.6319	2
800.43935	401.22695	2	40.0303	2
800.45475	401.23465	2	51.1130	2
801.43520	401.72490	2	36.2220	2
801.53300	401.77380	2	44.4086	2
802.38650	402.20055	2	38.3334	2
802.49880	402.25670	2	61.9535	2
805.40835	403.71145	2	44.8503	2
805.44455	403.72955	2	51.2082	2
806.39575	404.20515	2	37.1173	2
806.41760	404.21605	2	71.7155	2
806.45385	404.23420	2	50.3225	2
806.45430	404.23450	2	60.5062	1
806.49005	404.25230	2	56.8587	2
807.41270	404.71365	2	39.6646	2
808.36340	405.18900	2	36.2521	2
808.39775	405.20615	2	49.2792	2
808.44385	405.22920	2	35.3721	2
810.36990	406.19220	2	34.6126	1
811.35420	406.68440	2	36.9829	2
811.49135	406.75300	2	49.5934	2
812.42220	407.21840	2	42.5131	1
812.43915	407.22685	2	39.7611	2
812.47615	407.24535	2	60.3809	2
812.48755	407.25105	2	44.4795	2
812.51165	407.26310	2	48.9061	2
813.43400	407.72430	2	33.0473	2
814.45465	408.23460	2	33.9110	2
814.45525	408.23490	2	51.5151	2
814.51640	408.26545	2	58.7568	2
815.43940	408.72700	2	38.2578	1
815.46870	408.74165	2	56.7519	2
815.47620	408.74535	2	41.9047	2
815.47715	408.74585	2	46.1791	2
815.49735	408.75595	2	37.4382	2
816.38395	409.19925	2	51.3012	2
816.44935	409.23195	2	66.6248	2
816.47110	409.24285	2	37.0667	2
817.42970	409.72215	2	34.1326	2
817.48080	409.74770	2	67.0308	2
818.43230	410.22340	2	43.1191	1
818.44080	410.22765	2	52.8103	2
818.49010	410.25235	2	73.9843	2
819.39150	410.70300	2	34.5322	2
819.43110	410.72280	2	63.1812	2
819.44950	410.73200	2	39.4977	1
820.43665	411.22560	2	38.5212	2
820.45580	411.23520	2	32.7275	1
820.46895	411.24175	2	45.4254	2
820.48765	411.25110	2	71.8186	2
821.42810	411.72135	2	40.3375	2
821.44675	411.73065	2	33.0005	2
822.39115	412.20285	2	30.5445	2
822.42400	412.21930	2	36.4040	2
822.42410	412.21935	2	42.4921	2
823.41810	412.71630	2	35.7503	1
823.41830	412.71640	2	35.7803	1
823.42650	412.72055	2	54.7052	2
823.44395	412.72925	2	44.7803	2
824.54915	413.28185	2	71.3125	2
826.49095	414.25275	2	39.4486	2
826.49130	414.25290	2	42.0081	2
826.52740	414.27095	2	69.8036	2
826.52820	414.27135	2	49.7010	2
828.41610	415.21535	2	30.9237	2
828.44530	415.22990	2	39.5828	3
828.47060	415.24260	2	38.4052	3
828.50690	415.26070	2	51.2879	2
829.46410	415.73935	2	41.4378	2
829.46500	415.73980	2	34.0877	1
829.49130	415.75295	2	55.8346	2
829.49175	415.75315	2	39.1544	2
829.50290	415.75870	2	36.1562	2
829.50300	415.75880	2	50.4722	2
830.45060	416.23260	2	40.0482	1
831.46920	416.74190	2	34.6756	1
831.47030	416.74245	2	48.4137	2
831.49685	416.75570	2	69.9955	2
831.49690	416.75570	2	62.1168	2
832.39175	417.20315	2	33.8559	2
832.42895	417.22175	2	44.9374	2
833.43955	417.72705	2	62.9987	2
834.43495	418.22475	2	37.6283	2
835.40950	418.71210	2	47.0401	1
835.44410	418.72930	2	43.1039	3
836.38935	419.20195	2	40.1270	2
836.40175	419.20815	2	40.9655	2
836.41020	419.21240	2	56.4899	1
836.43885	419.22670	2	56.6729	2
836.44030	419.22740	2	43.3001	1
837.40310	419.70885	2	47.8335	2
838.38840	420.20150	2	35.0042	1
838.41860	420.21660	2	36.9676	2
839.42870	420.72165	2	55.1094	2
839.58460	420.79955	2	73.3663	2
840.47080	421.24270	2	42.8087	2
840.54315	421.27885	2	74.9601	2
840.54340	421.27895	2	59.7877	2
841.46650	421.74050	2	40.6330	3
841.49135	421.75295	2	54.8925	2
842.42830	422.22140	2	47.6870	2
842.46055	422.23755	2	39.4798	2
842.48620	422.25040	2	52.2079	1
842.48765	422.25110	2	42.2107	2
842.48830	422.25140	2	38.0655	2
842.52240	422.26845	2	49.1287	2
842.52245	422.26850	2	71.0892	2
842.53340	422.27395	2	33.9777	2
843.48205	422.74830	2	44.5489	2
843.54275	422.77865	2	63.3704	2
844.45555	423.23505	2	53.9245	2
844.46510	423.23980	2	34.8148	2
845.46035	423.73745	2	37.0286	2
845.46070	423.73760	2	44.0407	2
845.46490	423.73975	2	67.4674	2
845.48605	423.75030	2	52.7034	2
845.51185	423.76320	2	65.3226	2
845.53765	423.77610	2	76.3117	2
846.39975	424.20715	2	36.6802	2
846.42790	424.22125	2	42.6419	2
846.44850	424.23155	2	61.2836	2
847.42330	424.71890	2	43.5993	1
847.44455	424.72955	2	40.5338	2
847.48085	424.74770	2	45.4713	2
848.44000	425.22730	2	41.6986	2
848.44015	425.22735	2	53.1295	2
848.44390	425.22925	2	36.1636	2
849.42125	425.71790	2	46.6048	2
849.43520	425.72490	2	53.7158	2
850.35440	426.18450	2	37.3313	1
850.45350	426.23405	2	46.2942	2
850.50205	426.25830	2	39.3277	2
851.40245	426.70850	2	34.9266	2
851.42155	426.71810	2	45.5257	2
851.43860	426.72660	2	33.2649	1
851.43865	426.72660	2	36.7130	2
853.36085	427.68770	2	36.4894	2
853.39680	427.70565	2	42.7442	2
854.46065	428.23760	2	39.7323	2
856.43315	429.22385	2	64.6026	2
856.44830	429.23145	2	65.4776	2
856.46955	429.24205	2	50.0673	2
856.51370	429.26410	2	48.2674	2
856.51670	429.26560	2	45.6732	2
856.53950	429.27705	2	57.9155	2
857.46175	429.73815	2	40.0059	2
857.46180	429.73815	2	42.4141	2
857.49580	429.75520	2	46.3476	2
857.49700	429.75580	2	55.0971	1
858.45640	430.23550	2	44.1603	2
858.47030	430.24245	2	43.4592	2
858.48030	430.24745	2	32.5021	2
858.96255	430.48855	2	37.6555	4
859.43880	430.72670	2	39.8406	1
859.46585	430.74020	2	46.7780	2
859.50210	430.75830	2	66.4371	1
860.42415	431.21935	2	35.6986	2
860.46075	431.23765	2	33.1389	2
861.44480	431.72965	2	44.4928	2
861.47090	431.74275	2	47.6045	2
861.50010	431.75730	2	48.6943	2
861.50800	431.76130	2	75.5627	2
862.38560	432.20010	2	39.0182	1
862.41880	432.21670	2	36.0326	1
863.45080	432.73270	2	49.2715	2
863.45080	432.73270	2	34.5247	2
863.45750	432.73600	2	58.9585	1
864.41975	433.21715	2	49.7356	2
864.43435	433.22445	2	52.8838	2
864.50650	433.26055	2	64.1561	2
865.50130	433.75790	2	35.2101	2
866.41240	434.21350	2	40.2609	1
866.41530	434.21490	2	40.2363	1
866.49720	434.25585	2	42.3800	2
867.41575	434.71515	2	50.0393	2
867.43410	434.72430	2	38.9422	2
868.45840	435.23650	2	37.5517	2
868.50150	435.25800	2	44.5215	1
868.51295	435.26375	2	31.9561	2
869.49695	435.75575	2	33.9493	2
869.53315	435.77385	2	60.1136	2
869.53340	435.77400	2	52.6307	2
869.55915	435.78685	2	67.1898	2
870.43640	436.22550	2	33.5118	1
870.44920	436.23185	2	54.6456	2
870.48100	436.24775	2	42.9189	2
870.51745	436.26600	2	58.2980	2
870.55360	436.28405	2	50.9703	2
871.44395	436.72925	2	37.9701	2
871.45115	436.73285	2	40.6526	2
871.53815	436.77635	2	59.6394	2
872.47460	437.24460	2	39.5188	1
872.47530	437.24490	2	39.5555	1
872.49670	437.25565	2	56.2194	2
872.49705	437.25580	2	42.0682	2
872.50940	437.26195	2	36.3806	2
872.51540	437.26495	2	64.0152	2
873.47155	437.74305	2	45.2779	2
873.47295	437.74375	2	50.5909	2
873.48180	437.74815	2	48.4705	2
873.49570	437.75515	2	67.6946	2
874.43335	438.22395	2	44.6688	2
874.45870	438.23660	2	49.8528	2
874.46870	438.24160	2	35.3340	1
875.49080	438.75270	2	29.7307	1
875.52285	438.76870	2	61.2599	2
876.41305	439.21380	2	39.1494	2
876.43595	439.22525	2	48.0034	2
876.43775	439.22615	2	68.7551	2
876.47090	439.24275	2	50.2226	2
876.49550	439.25500	2	68.0738	2
877.42910	439.72180	2	43.2872	1
877.45430	439.73445	2	36.9626	2
877.46565	439.74010	2	49.6529	2
877.46600	439.74030	2	42.6062	2
877.46615	439.74035	2	44.9473	2
877.50935	439.76195	2	70.1890	2
878.43200	440.22330	2	47.9165	1
878.48630	440.25040	2	54.8167	2
878.48690	440.25070	2	50.3228	1
879.39700	440.70575	2	34.2097	2
879.39815	440.70635	2	41.7609	2
879.41960	440.71710	2	40.1756	1
879.49360	440.75410	2	41.6349	1
880.41490	441.21470	2	38.4964	1
880.42955	441.22205	2	43.3175	2
880.54945	441.28200	2	53.5644	2
882.52890	442.27175	2	39.0257	2
883.47570	442.74510	2	47.4766	1
883.53810	442.77630	2	51.2255	2
883.53810	442.77635	2	58.9461	2
884.44005	443.22730	2	44.1228	2
884.54425	443.27940	2	54.4315	2
884.57115	443.29285	2	59.5325	2
885.42330	443.71890	2	38.7924	2
885.44470	443.72965	2	34.4871	2
885.48230	443.74840	2	43.4552	1
885.49215	443.75335	2	51.4542	2
885.55295	443.78375	2	65.2356	2
886.40760	444.21110	2	53.5694	2
886.48700	444.25075	2	42.4390	2
886.51295	444.26375	2	47.8437	2
887.45980	444.73715	2	36.0325	2
887.49130	444.75290	2	41.2433	1
888.46635	445.24045	2	37.9100	2
889.45865	445.73660	2	51.0329	2
889.46580	445.74015	2	48.1982	2
889.47680	445.74565	2	41.2814	2
889.48435	445.74945	2	70.4485	2
891.44480	446.72965	2	49.3453	2
891.44945	446.73200	2	46.4381	2
891.48200	446.74830	2	63.2153	2
891.49720	446.75590	2	67.4282	1
891.50635	446.76050	2	66.6780	2
892.44080	447.22770	2	40.1023	3
892.48315	447.24885	2	77.0132	2
893.45835	447.73645	2	45.7248	6
893.60655	447.81055	2	75.8253	2
894.44190	448.22820	2	42.7970	1
894.45485	448.23470	2	33.9877	2
894.46445	448.23950	2	41.2104	2
894.50325	448.25890	2	31.2627	2
895.44715	448.73085	2	60.0223	2
895.46560	448.74010	2	41.2771	1
896.53265	449.27360	2	54.9502	2
897.40490	449.70970	2	66.9729	2
897.50295	449.75875	2	33.6538	2
898.40775	450.21115	2	66.4586	2
898.42180	450.21820	2	42.1826	1
898.47865	450.24660	2	58.1003	2
898.48690	450.25070	2	35.0146	2
898.49140	450.25300	2	44.4976	2
898.54915	450.28185	2	67.2155	2
898.56045	450.28750	2	55.4374	2
899.43900	450.72680	2	53.8057	2
899.45030	450.73245	2	40.7375	2
899.50830	450.76140	2	56.2093	2
899.51535	450.76495	2	60.5164	2
900.46550	451.24000	2	41.4004	1
900.49150	451.25300	2	52.8788	2
900.49305	451.25380	2	41.1400	2
900.50265	451.25860	2	50.6856	2
900.53905	451.27680	2	43.9221	2
901.41205	451.71330	2	49.2145	2
901.43305	451.72380	2	39.1493	2
901.47630	451.74540	2	58.8446	1
901.48655	451.75055	2	33.3392	2
901.52375	451.76915	2	42.5517	2
902.41355	452.21405	2	47.7728	2
902.48160	452.24805	2	39.6405	2
902.49740	452.25600	2	40.4893	1
902.50800	452.26130	2	46.1958	1
903.44825	452.73140	2	38.0404	2
903.48165	452.74810	2	53.1895	2
903.52855	452.77155	2	42.2233	2
903.54315	452.77885	2	69.2666	2
904.42570	453.22010	2	31.7670	1
904.44370	453.22910	2	30.6724	2
904.53870	453.27660	2	63.4294	1
905.45240	453.73350	2	43.9384	1
905.45270	453.73360	2	43.9679	1
905.45275	453.73365	2	65.8960	2
905.46060	453.73760	2	32.1401	1
906.46700	454.24075	2	31.9658	2
906.51705	454.26580	2	48.1748	2
907.45175	454.73315	2	37.0512	2
907.50095	454.75775	2	48.6680	2
908.00395	455.00925	2	55.1884	4
908.53420	455.27440	2	40.6480	1
908.56910	455.29180	2	57.3379	2
909.42625	455.72040	2	44.8100	2
909.42675	455.72065	2	55.5868	2
909.45620	455.73540	2	40.0021	1
909.47485	455.74470	2	70.7651	2
909.50490	455.75970	2	35.9078	1
911.38050	456.69755	2	33.6613	2
911.47585	456.74520	2	60.9696	2
911.48935	456.75200	2	43.1847	2
911.58060	456.79760	2	59.4306	3
912.54720	457.28090	2	42.5455	1
912.56530	457.28995	2	64.6310	2
913.42940	457.72200	2	48.7138	1
913.45035	457.73245	2	41.5823	2
913.47330	457.74390	2	71.6530	1
913.48685	457.75070	2	47.3938	2
913.50990	457.76225	2	32.8128	2
913.54695	457.78075	2	54.0237	2
913.55940	457.78695	2	39.0916	2
913.59640	457.80550	2	40.3930	2
914.50800	458.26125	2	40.9177	2
914.51850	458.26650	2	46.2002	2
915.44505	458.72980	2	36.6872	2
915.46660	458.74060	2	42.5045	2
915.47040	458.74250	2	36.2520	2
915.50180	458.75820	2	41.4910	1
915.50785	458.76120	2	32.1620	2
915.52040	458.76750	2	49.8879	2
915.52110	458.76780	2	75.2190	2
915.53900	458.77675	2	34.9215	2
916.48570	459.25010	2	41.2862	2
916.49800	459.25625	2	37.4861	2
916.50000	459.25730	2	33.7399	1
917.46420	459.73940	2	54.2944	1
917.46560	459.74010	2	34.3468	2
917.48095	459.74775	2	38.0931	2
917.48135	459.74795	2	40.1459	2
918.44910	460.23180	2	80.1715	2
918.48430	460.24945	2	53.6779	2
918.49155	460.25305	2	64.4841	2
918.51640	460.26550	2	63.3929	1
918.51790	460.26620	2	57.2219	2
919.40415	460.70935	2	32.7195	2
919.40720	460.71090	2	61.8484	1
919.44340	460.72900	2	47.6087	1
919.47130	460.74290	2	52.7644	3
919.50775	460.76115	2	52.9310	2
919.51275	460.76365	2	46.8701	2
919.51310	460.76380	2	43.7691	1
919.51530	460.76495	2	57.6613	2
919.52070	460.76765	2	65.0568	2
920.49705	461.25580	2	47.0103	2
920.49750	461.25605	2	50.4646	2
920.50740	461.26100	2	41.5759	2
921.44570	461.73010	2	40.7185	2
921.44610	461.73035	2	37.3023	2
921.45625	461.73540	2	40.4563	2
921.46720	461.74090	2	35.6617	1
922.43895	462.22675	2	49.7949	2
922.45120	462.23285	2	38.2772	2
923.43525	462.72490	2	43.8744	2
923.47200	462.74330	2	40.8593	2
923.58010	462.79730	2	78.2117	1
924.43835	463.22645	2	48.1490	2
924.53880	463.27665	2	52.7185	2
924.56425	463.28940	2	55.6636	2
925.47090	463.74270	2	79.4258	1
926.51865	464.26660	2	38.9371	2
926.58000	464.29730	2	60.6988	2
926.59085	464.30270	2	61.8206	2
927.37610	464.69530	2	29.0540	1
927.44495	464.72975	2	46.6591	2
927.56435	464.78945	2	83.2339	2
928.45430	465.23445	2	50.7759	2
928.52285	465.26870	2	51.7168	2
928.52310	465.26880	2	48.3627	1
928.53385	465.27420	2	49.9784	2
928.55920	465.28685	2	63.0041	2
928.55960	465.28710	2	57.2756	1
929.44670	465.73060	2	32.1502	1
929.45640	465.73550	2	29.7206	1
929.48080	465.74770	2	36.8036	2
929.50685	465.76070	2	55.1630	2
929.51260	465.76360	2	48.4292	2
929.51805	465.76630	2	42.9762	2
929.51850	465.76655	2	40.9386	2
929.51870	465.76660	2	35.9414	2
930.42290	466.21875	2	61.2285	2
930.46655	466.24055	2	34.9533	2
930.51670	466.26565	2	65.0209	2
930.53930	466.27690	2	37.9352	1
931.47030	466.74245	2	35.8248	2
931.48645	466.75050	2	48.8388	2
931.50190	466.75820	2	56.0901	2
931.51135	466.76295	2	58.1548	2
931.53470	466.77460	2	68.0485	2
932.46360	467.23910	2	38.8152	2
932.54455	467.27955	2	42.1604	2
933.45595	467.73525	2	37.1123	2
933.46515	467.73985	2	51.2674	2
933.48475	467.74965	2	51.6711	2
933.50295	467.75875	2	52.5109	2
933.52885	467.77170	2	56.5577	2
933.53995	467.77725	2	32.5961	2
934.41575	468.21515	2	39.9457	2
934.45100	468.23280	2	39.2968	2
934.48470	468.24960	2	43.1706	1
934.48620	468.25040	2	43.1888	1
934.48745	468.25100	2	55.3150	2
934.48750	468.25105	2	33.1687	2
934.51270	468.26360	2	58.6241	2
934.51335	468.26395	2	50.2224	2
934.52320	468.26885	2	59.8139	2
935.45230	468.73340	2	36.2771	1
935.47035	468.74245	2	45.0371	2
935.48940	468.75195	2	62.0521	2
937.41500	469.71480	2	34.3611	2
937.48705	469.75080	2	40.6817	2
937.51195	469.76325	2	57.9706	2
938.43490	470.22470	2	37.6379	2
939.43065	470.72260	2	62.6112	2
939.48200	470.74825	2	80.5339	2
939.48255	470.74855	2	59.7485	2
939.51420	470.76440	2	31.9978	2
939.53690	470.77570	2	53.7657	1
939.54960	470.78205	2	56.0536	2
939.56470	470.78965	2	81.0275	2
940.44380	471.22915	2	45.1515	2
940.52700	471.27080	2	62.2239	1
940.53465	471.27460	2	34.2739	2
941.43505	471.72480	2	38.3653	2
941.46380	471.73915	2	49.9481	2
941.55480	471.78470	2	50.7192	2
941.57935	471.79695	2	66.9679	2
941.60710	471.81085	2	79.6146	2
942.50210	472.25830	2	35.8145	2
942.51355	472.26405	2	43.5824	2
942.51400	472.26430	2	48.1151	2
942.53845	472.27650	2	48.9800	2
943.44795	472.73125	2	61.3785	2
943.46435	472.73945	2	35.5974	2
943.48825	472.75140	2	43.8619	2
943.49830	472.75640	2	35.4480	3
943.53465	472.77460	2	46.3604	2
944.42485	473.21970	2	37.1895	2
944.43095	473.22275	2	63.7807	2
944.47560	473.24510	2	55.5228	2
944.49275	473.25365	2	43.1463	2
944.51185	473.26320	2	64.2326	2
944.51735	473.26595	2	47.9230	2
944.51785	473.26620	2	45.4047	2
944.52900	473.27175	2	49.4443	2
944.55435	473.28445	2	54.8847	2
945.46045	473.73750	2	77.3227	2
945.51265	473.76360	2	40.6524	2
945.54950	473.78200	2	58.9645	2
946.50900	474.26175	2	36.9079	2
946.51290	474.26370	2	45.9925	2
946.53490	474.27475	2	37.9747	2
946.54940	474.28195	2	74.4589	2
947.43445	474.72450	2	37.7793	2
947.47740	474.74600	2	30.8854	1
947.48610	474.75040	2	42.1893	2
947.51470	474.76465	2	71.6738	2
948.46665	475.24060	2	53.0028	2
948.46720	475.24090	2	44.2981	2
949.42830	475.72140	2	33.8157	1
949.48660	475.75060	2	39.5082	2
949.48690	475.75070	2	54.3093	2
949.49095	475.75275	2	86.9201	2
949.50500	475.75975	2	77.6131	2
949.52730	475.77090	2	79.7819	2
950.45340	476.23400	2	50.2003	2
950.48190	476.24820	2	46.7371	2
950.48235	476.24845	2	49.0447	2
950.48645	476.25050	2	73.8065	2
950.50160	476.25805	2	59.7245	2
950.50770	476.26115	2	51.7377	2
951.51725	476.76590	2	80.4007	2
952.45005	477.23230	2	43.0164	2
952.45040	477.23250	2	47.1188	1
952.46960	477.24210	2	50.8668	2
952.53495	477.27475	2	42.2420	2
954.44045	478.22750	2	35.8352	2
954.44450	478.22955	2	52.5499	2
955.53430	478.77445	2	63.2229	2
955.57130	478.79290	2	61.4418	2
956.50400	479.25925	2	38.2669	2
956.51825	479.26640	2	36.6202	2
956.52890	479.27170	2	53.4943	2
956.52900	479.27180	2	46.8925	1
956.52955	479.27205	2	44.1810	2
956.53635	479.27545	2	66.6854	2
956.57925	479.29690	2	77.8930	2
957.49140	479.75300	2	32.3037	2
957.51350	479.76400	2	38.0253	1
957.51380	479.76415	2	47.8559	2
957.53160	479.77310	2	48.4419	2
957.53525	479.77490	2	31.6594	2
957.55960	479.78710	2	48.2053	2
957.59690	479.80575	2	47.4488	2
958.48695	480.25075	2	56.6143	2
958.50455	480.25955	2	48.5863	2
958.50930	480.26190	2	52.8105	1
958.51020	480.26240	2	56.9487	2
959.50750	480.76100	2	41.0953	2
959.52980	480.77220	2	42.6911	2
959.53220	480.77340	2	69.3153	1
959.55430	480.78440	2	58.2053	1
959.58140	480.79795	2	84.0533	2
960.44860	481.23160	2	34.8710	2
960.46135	481.23795	2	31.1516	2
960.47525	481.24490	2	41.8997	2
960.50310	481.25880	2	46.5590	2
960.51305	481.26380	2	39.2493	2
960.53140	481.27300	2	57.7907	2
960.53870	481.27660	2	61.7273	2
961.45520	481.73485	2	33.8608	2
961.50835	481.76145	2	41.4377	2
962.47365	482.24410	2	46.2361	2
962.50605	482.26030	2	62.7328	2
962.51955	482.26705	2	55.7827	2
962.53855	482.27655	2	86.4505	2
963.44575	482.73015	2	54.6822	2
963.50185	482.75820	2	40.0928	2
963.50615	482.76035	2	34.1375	2
963.55445	482.78450	2	75.0236	2
964.46170	483.23815	2	37.8925	2
964.47955	483.24705	2	69.5513	2
964.49700	483.25575	2	42.9288	2
964.52330	483.26895	2	54.3019	2
965.44505	483.72980	2	41.3424	2
965.44595	483.73025	2	34.6206	2
965.45985	483.73720	2	37.5022	2
965.48230	483.74845	2	60.9910	2
965.62710	483.82085	2	82.8751	2
966.46620	484.24040	2	36.3136	2
966.46665	484.24060	2	41.6682	2
966.47955	484.24710	2	44.5305	2
966.52450	484.26950	2	46.8412	2
967.47885	484.74670	2	58.1860	2
967.50260	484.75860	2	72.2435	1
967.51950	484.76700	2	28.8498	1
967.52375	484.76915	2	47.4250	2
967.54500	484.77980	2	36.5846	2
967.58195	484.79825	2	56.8872	2
968.44520	485.22985	2	40.1004	2
968.52805	485.27130	2	37.1222	2
968.52925	485.27190	2	48.9591	2
969.43190	485.72320	2	39.5288	1
969.48835	485.75145	2	40.2678	2
969.51240	485.76350	2	47.0891	1
969.52500	485.76975	2	50.4607	2
969.56010	485.78735	2	52.9374	2
969.58635	485.80045	2	64.2923	2
969.58635	485.80050	2	69.1304	2
970.48760	486.25105	2	54.7459	2
970.52420	486.26940	2	40.8522	1
970.54410	486.27935	2	56.1486	2
970.58000	486.29730	2	32.9054	1
970.58050	486.29755	2	45.0607	2
970.58085	486.29770	2	70.8406	2
971.50410	486.75935	2	31.1766	2
971.51600	486.76530	2	27.6372	1
971.52835	486.77145	2	59.0000	2
971.52880	486.77165	2	48.6023	2
971.52905	486.77180	2	35.6722	2
971.55370	486.78415	2	57.8827	2
971.56520	486.78990	2	44.2051	1
971.56560	486.79010	2	33.3736	2
972.46520	487.23990	2	32.9921	1
972.57095	487.29275	2	34.7792	2
973.48970	487.75220	2	37.2627	1
973.50790	487.76125	2	41.9575	2
973.54240	487.77845	2	33.5969	2
974.50280	488.25870	2	37.8202	2
974.51940	488.26700	2	59.1772	2
975.47450	488.74455	2	45.2437	2
975.49500	488.75480	2	80.9334	1
975.50210	488.75830	2	52.5266	1
975.53845	488.77650	2	65.0875	2
976.49800	489.25625	2	58.3778	2
976.50885	489.26170	2	47.8284	2
976.52440	489.26950	2	60.5674	1
976.54525	489.27990	2	40.9795	2
977.44455	489.72955	2	46.9049	2
977.48110	489.74785	2	45.4380	2
977.48195	489.74825	2	60.9135	2
977.49230	489.75340	2	51.9357	1
977.51915	489.76685	2	52.2445	2
978.46540	490.24000	2	45.7351	2
978.47765	490.24610	2	41.5348	2
978.50275	490.25865	2	60.3598	2
979.44975	490.73215	2	66.5875	2
979.46145	490.73800	2	38.4905	2
979.49735	490.75595	2	52.5682	2
979.56980	490.79215	2	40.1854	2
979.57100	490.79280	2	56.3915	1
980.45660	491.23560	2	36.9397	2
980.49320	491.25390	2	34.4783	1
980.49680	491.25565	2	52.3517	2
981.52380	491.76920	2	29.4736	2
981.56050	491.78750	2	40.2808	2
981.59640	491.80550	2	41.1736	2
982.45955	492.23705	2	33.2735	2
982.47415	492.24440	2	41.9356	2
982.51895	492.26675	2	37.9425	2
983.47500	492.74475	2	48.1244	2
983.50390	492.75920	2	42.3342	2
983.57650	492.79550	2	64.5400	2
983.58410	492.79935	2	71.8501	2
983.58790	492.80120	2	44.3846	2
983.60150	492.80805	2	58.3078	2
984.45700	493.23580	2	51.6123	1
984.49300	493.25375	2	51.8839	2
