mono_mass	mz	charge	rt	n_psm
798.48500	400.24980	2	58.6266	1
798.49055	400.25255	2	33.5370	2
799.45480	400.73470	2	50.0529	2
800.43910	401.22685	2	44.9300	2
800.43930	401.22695	2	41.3969	2
800.45590	401.23520	2	52.0689	1
801.43610	401.72530	2	37.7945	2
801.53235	401.77345	2	45.7170	2
802.38560	402.20010	2	39.9020	1
802.49860	402.25655	2	62.7109	2
805.40675	403.71065	2	46.1245	2
805.44465	403.72960	2	52.2934	2
806.39565	404.20510	2	38.6443	2
806.45400	404.23430	2	61.2724	1
806.45480	404.23470	2	51.2959	1
807.41265	404.71360	2	41.1376	2
808.36245	405.18850	2	37.8290	2
808.43860	405.22655	2	37.1874	2
809.41820	405.71635	2	63.2735	2
810.36980	406.19215	2	48.0751	2
811.35475	406.68465	2	38.5271	2
811.49065	406.75260	2	50.4532	2
812.42390	407.21920	2	43.8026	1
812.43895	407.22675	2	41.1300	2
812.51110	407.26280	2	49.9033	2
814.45465	408.23460	2	35.6329	2
814.45510	408.23480	2	52.5640	1
814.51780	408.26620	2	59.5877	1
815.44300	408.72880	2	39.9147	2
815.47555	408.74505	2	43.3846	2
815.47745	408.74600	2	47.3766	2
815.49710	408.75585	2	38.9075	2
815.51460	408.76460	2	47.1699	1
816.38430	409.19940	2	52.2873	1
817.42840	409.72150	2	35.8864	1
818.44095	410.22775	2	53.6596	2
818.49100	410.25275	2	74.7507	2
819.43110	410.72285	2	63.9209	2
820.43290	411.22370	2	40.0389	2
820.44320	411.22890	2	49.3129	1
820.47050	411.24250	2	46.5996	1
820.48880	411.25170	2	72.5225	2
821.44780	411.73115	2	34.8202	2
822.39100	412.20280	2	31.2142	2
822.42440	412.21950	2	37.8942	1
823.42605	412.72030	2	55.5852	2
824.54875	413.28165	2	72.0286	2
826.36380	414.18915	2	36.7501	2
826.49075	414.25265	2	40.8388	2
826.49105	414.25285	2	43.3489	2
826.52710	414.27085	2	70.5111	2
826.52790	414.27125	2	50.6018	2
828.41280	415.21370	2	32.6642	1
829.44760	415.73105	2	41.1900	4
829.46520	415.73990	2	42.8171	2
829.46560	415.74010	2	36.0313	1
829.49100	415.75280	2	56.7120	1
829.50305	415.75885	2	37.7079	2
831.47035	416.74245	2	36.4243	2
831.49655	416.75555	2	70.6597	2
832.39450	417.20450	2	35.6625	1
832.42850	417.22155	2	46.2050	2
834.43545	418.22500	2	39.0505	2
835.94290	418.97875	2	44.4848	2
836.38690	419.20070	2	41.5986	1
836.44115	419.22785	2	57.4306	2
836.44150	419.22800	2	44.5721	1
837.40305	419.70880	2	48.9209	2
837.40620	419.71035	2	55.1758	2
838.39785	420.20620	2	59.1887	2
839.42995	420.72225	2	56.0037	2
840.47035	421.24245	2	44.1442	2
840.54320	421.27890	2	75.7548	2
840.54330	421.27890	2	60.5231	2
841.46635	421.74045	2	42.0531	2
841.49210	421.75335	2	55.7652	2
841.49370	421.75415	2	52.3189	2
841.50310	421.75880	2	51.2909	1
842.46130	422.23790	2	40.8755	1
842.48600	422.25030	2	43.4385	2
842.48635	422.25045	2	53.0445	2
842.48660	422.25060	2	39.6590	1
842.52215	422.26835	2	71.8169	2
842.52320	422.26885	2	50.0828	2
842.53355	422.27405	2	35.9272	2
843.45170	422.73310	2	40.5061	1
843.48180	422.74820	2	45.7891	2
843.54260	422.77860	2	64.0422	1
844.45555	423.23505	2	54.8171	2
844.46410	423.23930	2	36.5640	1
845.46005	423.73730	2	38.5869	2
845.46140	423.73795	2	45.2841	2
845.46395	423.73925	2	68.1593	2
845.48585	423.75020	2	53.6396	2
845.51230	423.76340	2	66.0144	2
845.53640	423.77550	2	77.1273	2
846.42865	424.22160	2	43.9970	2
846.44895	424.23175	2	62.0007	2
848.43780	425.22620	2	43.0197	2
848.43895	425.22675	2	53.9389	2
848.43920	425.22690	2	51.2246	1
848.45080	425.23270	2	37.7391	2
849.42015	425.71735	2	47.7424	2
850.45455	426.23455	2	47.4604	2
850.50225	426.25840	2	40.7389	2
851.40260	426.70860	2	36.7426	2
853.36145	427.68805	2	38.1496	2
854.46025	428.23740	2	41.1046	2
856.47110	429.24280	2	51.4325	1
856.51880	429.26665	2	46.8391	2
857.44230	429.72840	2	40.8804	1
857.46145	429.73800	2	41.4038	2
857.46375	429.73915	2	43.8077	2
857.49650	429.75550	2	47.4923	2
857.49650	429.75550	2	55.8897	1
858.45660	430.23560	2	45.4970	2
859.44060	430.72760	2	41.2780	1
859.46480	430.73970	2	39.2377	3
859.46540	430.74000	2	47.9849	2
860.42450	431.21950	2	37.3437	2
860.44200	431.22830	2	46.3339	2
860.46105	431.23780	2	34.9595	2
861.44475	431.72965	2	45.7682	2
861.47110	431.74280	2	61.2473	2
861.47250	431.74350	2	48.7583	1
861.50785	431.76120	2	76.3504	2
862.41840	432.21650	2	37.6433	1
863.45080	432.73265	2	36.2251	2
863.45190	432.73320	2	50.1948	1
864.42020	433.21740	2	50.7038	2
864.43540	433.22500	2	53.7784	1
864.50690	433.26075	2	64.8654	2
865.41350	433.71400	2	40.9799	1
865.42990	433.72220	2	34.9225	1
866.49715	434.25585	2	43.6906	2
867.41580	434.71520	2	51.0372	2
867.43460	434.72460	2	40.3062	1
868.45805	435.23635	2	38.9940	2
868.51295	435.26375	2	33.5877	2
869.49710	435.75580	2	35.8103	2
869.53370	435.77410	2	53.4946	1
869.53425	435.77440	2	60.7859	2
869.56020	435.78740	2	67.8507	1
870.44940	436.23200	2	55.5010	2
870.48135	436.24795	2	44.2050	2
870.51740	436.26595	2	59.0700	2
870.55355	436.28405	2	52.0032	2
871.45130	436.73290	2	42.1053	2
871.53820	436.77640	2	60.3238	1
872.47465	437.24460	2	40.9873	2
872.49835	437.25645	2	43.4080	2
873.47375	437.74415	2	51.5078	2
873.49600	437.75525	2	68.4006	2
874.45860	438.23655	2	50.7648	2
875.48910	438.75180	2	54.6395	2
875.49005	438.75230	2	31.1836	2
875.52230	438.76840	2	51.1168	1
875.52350	438.76900	2	61.9462	2
876.44585	439.23025	2	39.2371	2
876.47130	439.24290	2	51.2001	3
876.49530	439.25495	2	68.7939	2
877.45460	439.73455	2	38.4545	2
877.46650	439.74050	2	50.5953	2
877.50970	439.76215	2	70.9018	2
878.48560	440.25010	2	55.7090	2
878.48700	440.25080	2	51.2872	1
880.42900	441.22180	2	44.6063	1
880.51255	441.26355	2	45.0498	2
882.52895	442.27175	2	40.5051	2
883.53875	442.77665	2	59.6744	2
883.53950	442.77710	2	52.1601	1
884.43955	443.22705	2	45.4044	2
884.54370	443.27910	2	55.2026	2
885.46465	443.73960	2	40.1907	2
885.48850	443.75150	2	36.7332	1
885.49245	443.75350	2	52.3825	2
885.55355	443.78405	2	65.9289	2
886.48705	444.25085	2	43.7192	2
886.51255	444.26355	2	49.0890	2
886.53560	444.27510	2	38.9291	1
887.45970	444.73710	2	37.5902	2
888.41220	445.21335	2	36.1603	2
889.45845	445.73650	2	52.0081	2
889.46595	445.74025	2	49.1957	2
889.47725	445.74590	2	42.6286	2
891.44605	446.73030	2	50.3170	2
891.48145	446.74800	2	63.8834	2
891.48515	446.74985	2	44.0268	2
891.50665	446.76060	2	67.4480	2
892.44035	447.22745	2	41.5113	2
892.48320	447.24890	2	77.8517	1
893.45055	447.73255	2	46.0254	2
893.45950	447.73700	2	46.8895	3
893.46010	447.73730	2	43.8924	1
893.60530	447.80990	2	76.6381	2
895.44980	448.73215	2	60.7277	2
896.41745	449.21600	2	38.7841	2
896.53285	449.27370	2	55.8459	2
897.47380	449.74415	2	46.3876	2
897.50330	449.75895	2	35.1996	2
898.40750	450.21105	2	67.1502	2
898.47925	450.24690	2	58.8192	2
898.48675	450.25065	2	36.6868	2
898.49070	450.25260	2	45.7476	2
898.54815	450.28135	2	67.9412	2
898.55980	450.28720	2	56.2755	2
899.43755	450.72605	2	54.6356	2
899.45065	450.73260	2	42.0848	2
899.51495	450.76475	2	61.2468	2
900.50300	451.25875	2	51.6505	2
900.53955	451.27710	2	45.1361	2
901.41300	451.71375	2	50.1682	2
901.43365	451.72410	2	40.5093	2
901.47630	451.74540	2	59.6346	1
901.48685	451.75070	2	35.3766	2
901.52385	451.76920	2	43.8977	2
902.41340	452.21400	2	48.7971	2
902.50810	452.26135	2	47.3441	2
903.48090	452.74775	2	54.0559	2
903.52860	452.77160	2	43.5755	1
903.54330	452.77895	2	69.9242	2
904.44415	453.22935	2	32.0296	2
904.53800	453.27630	2	64.1528	1
905.45255	453.73355	2	45.2251	2
906.46800	454.24130	2	33.6788	1
906.51725	454.26590	2	49.1778	2
907.45185	454.73320	2	38.5169	2
908.00410	455.00935	2	56.0143	4
908.56985	455.29220	2	58.1123	2
909.42770	455.72110	2	56.4723	1
911.38150	456.69805	2	35.4672	2
911.46575	456.74015	2	73.6931	2
911.48990	456.75225	2	44.4999	2
912.54790	457.28120	2	43.8670	1
912.56455	457.28955	2	65.3184	2
913.48705	457.75080	2	48.3697	2
913.50865	457.76160	2	34.5158	2
913.54850	457.78150	2	54.8772	2
913.55975	457.78715	2	40.5370	2
913.59665	457.80560	2	41.8336	2
914.50655	458.26055	2	42.2790	2
914.51870	458.26665	2	47.2956	2
915.44780	458.73120	2	38.3862	1
915.47060	458.74260	2	37.8648	1
915.50540	458.76000	2	33.8895	1
915.52120	458.76790	2	50.7868	1
915.53935	458.77695	2	36.5753	2
916.49740	459.25600	2	39.0257	3
917.48060	459.74760	2	41.7068	1
917.48435	459.74945	2	39.6096	2
918.44920	460.23190	2	81.0264	1
918.48490	460.24970	2	54.5328	2
918.49140	460.25295	2	65.1446	2
918.49320	460.25390	2	51.4681	1
918.51775	460.26615	2	58.0448	2
918.51790	460.26620	2	64.1295	2
919.40385	460.70920	2	34.5788	2
919.47040	460.74250	2	53.6428	3
919.50845	460.76150	2	53.8081	2
919.51295	460.76375	2	47.9549	2
919.51560	460.76505	2	58.4786	2
920.49685	461.25575	2	48.0753	2
920.50705	461.26080	2	42.9832	2
922.43920	462.22690	2	50.8190	2
923.43520	462.72490	2	45.1310	1
923.47205	462.74330	2	42.4271	2
923.58070	462.79770	2	79.1032	1
924.43010	463.22230	2	38.5816	2
924.43730	463.22595	2	49.1703	2
924.53850	463.27650	2	53.5499	2
924.56485	463.28970	2	56.4896	2
926.51850	464.26655	2	40.3916	2
926.58135	464.29795	2	61.3123	2
926.59055	464.30255	2	62.4611	2
927.37595	464.69530	2	30.7111	2
927.44570	464.73010	2	47.8291	1
927.56315	464.78885	2	84.0280	2
928.45400	465.23425	2	51.6326	2
928.52185	465.26820	2	52.6759	2
928.52310	465.26880	2	49.3178	1
928.53345	465.27400	2	50.9137	2
928.55910	465.28680	2	63.6965	2
929.45685	465.73570	2	31.2821	2
929.45690	465.73575	2	39.5534	2
929.48080	465.74770	2	38.2038	2
929.50000	465.75730	2	54.0194	2
929.51285	465.76370	2	49.3588	2
929.51800	465.76625	2	42.3362	2
929.51875	465.76665	2	37.5598	2
929.51890	465.76675	2	44.3826	2
930.46915	466.24185	2	36.6653	2
930.47785	466.24620	2	43.2710	2
930.51815	466.26635	2	65.7189	2
931.44490	466.72980	2	29.5740	1
931.48580	466.75015	2	49.8182	2
931.50165	466.75810	2	56.8888	2
931.51140	466.76300	2	58.9219	2
931.53360	466.77405	2	68.8285	2
932.44460	467.22960	2	34.7648	1
932.54490	467.27975	2	43.5262	2
933.43770	467.72610	2	32.4928	2
933.45560	467.73510	2	38.5587	1
933.48395	467.74925	2	52.6210	2
933.50315	467.75885	2	53.3662	2
933.52730	467.77090	2	57.3708	2
934.41460	468.21455	2	41.3444	2
934.45115	468.23285	2	40.6878	2
934.48725	468.25090	2	34.9720	2
934.48730	468.25090	2	44.5194	3
934.51265	468.26360	2	59.4517	2
934.52375	468.26915	2	60.5497	2
935.47060	468.74255	2	46.2097	2
935.47125	468.74290	2	61.1237	2
935.48430	468.74940	2	44.9623	1
937.41390	469.71425	2	36.1760	2
937.48735	469.75095	2	42.0309	2
937.51330	469.76390	2	58.7746	1
938.43460	470.22460	2	39.0756	2
939.48145	470.74800	2	81.3270	2
939.51375	470.76415	2	33.6529	2
939.54915	470.78185	2	56.8778	2
939.56475	470.78965	2	81.7508	2
940.44340	471.22900	2	46.3289	2
940.52625	471.27040	2	62.9795	2
941.57980	471.79720	2	67.6736	2
941.60765	471.81110	2	80.4117	2
941.92935	471.97195	2	40.1531	4
942.48610	472.25040	2	44.9986	1
942.50220	472.25840	2	37.3615	2
942.51395	472.26425	2	49.0779	2
942.51450	472.26450	2	44.8229	1
943.44690	472.73070	2	62.0687	2
943.48850	472.75155	2	45.1383	2
943.50695	472.76075	2	37.1024	2
943.52385	472.76920	2	63.3947	2
944.42370	473.21910	2	38.6740	2
944.43050	473.22255	2	64.4948	2
944.49295	473.25375	2	44.3595	2
944.51115	473.26285	2	64.9339	2
944.51740	473.26595	2	48.9135	2
944.55435	473.28445	2	55.6456	2
945.45960	473.73710	2	78.1180	2
945.49480	473.75470	2	45.7337	2
945.51350	473.76400	2	42.0305	2
945.55010	473.78230	2	59.6636	2
946.50905	474.26180	2	38.3888	2
946.53440	474.27450	2	39.3728	2
947.43480	474.72465	2	39.9814	2
947.48540	474.75000	2	46.4962	2
947.51605	474.76530	2	72.3734	2
948.46605	475.24030	2	45.6591	2
948.46720	475.24090	2	53.8699	2
949.48660	475.75055	2	55.2025	2
949.48700	475.75080	2	40.9119	1
949.49165	475.75310	2	87.8398	2
949.52695	475.77075	2	80.6022	2
950.45425	476.23440	2	51.1805	2
950.48170	476.24810	2	47.8086	2
950.48680	476.25070	2	74.5950	2
950.50060	476.25755	2	60.3388	2
950.50675	476.26065	2	52.7610	2
951.51780	476.76620	2	81.1874	1
952.45070	477.23265	2	44.4162	2
952.46925	477.24190	2	51.8215	2
952.53460	477.27460	2	43.6015	2
954.44490	478.22970	2	53.4500	1
