mono_mass	mz	charge	rt	n_psm
798.41240	400.21345	2	38.9812	2
798.46070	400.23770	2	44.1800	1
798.48515	400.24985	2	57.9228	2
798.48995	400.25225	2	33.0734	2
799.45525	400.73490	2	49.6892	2
800.43945	401.22700	2	44.4579	2
800.43970	401.22715	2	40.8579	2
800.44030	401.22740	2	38.6733	1
800.45480	401.23465	2	51.7175	2
801.43525	401.72490	2	37.2420	2
801.53250	401.77355	2	45.0234	2
802.38625	402.20040	2	39.3620	2
802.45950	402.23700	2	59.5413	1
802.49805	402.25630	2	61.9602	2
805.40805	403.71130	2	45.6210	2
805.44505	403.72985	2	51.7831	2
806.39555	404.20505	2	38.1141	2
806.45360	404.23405	2	60.6407	2
806.45510	404.23485	2	51.0060	2
807.41330	404.71395	2	40.5627	2
808.36370	405.18910	2	37.2751	2
808.39695	405.20575	2	49.9478	2
808.44070	405.22760	2	36.3071	1
809.41825	405.71640	2	62.6227	2
810.36940	406.19200	2	47.7075	2
811.35380	406.68415	2	38.0328	2
811.49135	406.75295	2	50.1713	2
812.42240	407.21850	2	43.3158	1
812.43895	407.22675	2	40.6121	2
812.47470	407.24460	2	60.5765	1
812.48850	407.25150	2	45.2508	1
812.51150	407.26300	2	49.4469	2
814.43600	408.22530	2	40.5215	1
814.45485	408.23470	2	34.8738	2
814.45550	408.23505	2	52.1052	2
814.51650	408.26550	2	58.9344	2
815.44170	408.72815	2	39.2673	2
815.46945	408.74200	2	56.9961	2
815.47585	408.74520	2	46.9016	2
815.47600	408.74530	2	42.7540	2
815.49720	408.75585	2	38.3624	2
815.51175	408.76315	2	46.7031	2
816.38410	409.19930	2	51.9191	2
816.44930	409.23190	2	66.6437	1
816.46975	409.24215	2	38.1068	2
817.42850	409.72150	2	35.1548	2
817.48090	409.74770	2	67.0296	2
818.44000	410.22725	2	53.3103	2
818.49015	410.25235	2	73.9078	2
819.41715	410.71585	2	40.5679	2
819.43030	410.72240	2	63.2321	2
820.43300	411.22380	2	39.5034	2
820.46940	411.24200	2	46.1256	2
820.48815	411.25135	2	71.7180	2
821.42910	411.72180	2	41.3751	1
821.44750	411.73100	2	33.9447	1
822.39130	412.20290	2	31.7806	4
822.42385	412.21920	2	37.4204	2
822.42390	412.21925	2	43.3478	2
823.41850	412.71650	2	36.8095	1
823.42565	412.72010	2	55.0229	2
824.54850	413.28150	2	71.2143	2
826.36420	414.18940	2	36.6278	3
826.49140	414.25300	2	42.8283	2
826.49225	414.25340	2	40.2481	2
826.52695	414.27075	2	50.2313	2
826.52715	414.27085	2	69.7869	2
828.41640	415.21545	2	31.7648	2
828.44960	415.23205	2	59.4578	2
829.44800	415.73130	2	40.6764	4
829.46485	415.73970	2	42.3368	2
829.46550	415.74005	2	35.1281	2
829.49055	415.75255	2	56.1142	2
829.49140	415.75300	2	39.9998	1
829.50250	415.75850	2	37.1192	2
829.50260	415.75860	2	51.0135	2
830.48770	416.25110	2	48.6052	1
831.46975	416.74215	2	49.0441	2
831.46990	416.74225	2	35.7466	2
831.47030	416.74240	2	53.7523	1
831.49640	416.75550	2	62.1521	1
831.49670	416.75565	2	69.9084	2
832.39455	417.20455	2	34.9988	2
832.42905	417.22180	2	45.7590	2
834.43535	418.22495	2	38.5654	2
835.40850	418.71150	2	47.6750	1
835.44430	418.72945	2	43.9528	2
836.38970	419.20215	2	41.0331	2
836.40035	419.20745	2	41.9433	2
836.44020	419.22740	2	56.9659	2
836.44040	419.22750	2	44.1398	2
837.40265	419.70860	2	48.5528	2
837.40595	419.71025	2	54.7563	2
838.39740	420.20600	2	58.6832	1
838.41845	420.21650	2	38.0550	2
839.42920	420.72185	2	55.4749	2
839.58435	420.79945	2	73.1863	2
840.47090	421.24275	2	43.6665	2
840.54360	421.27910	2	74.9183	2
840.54365	421.27910	2	59.8693	2
841.46650	421.74055	2	41.5885	2
841.49280	421.75370	2	55.2458	1
841.50130	421.75790	2	50.9715	1
842.42800	422.22125	2	48.3523	2
842.46090	422.23770	2	40.3704	3
842.48430	422.24940	2	52.7746	1
842.48675	422.25065	2	42.9992	2
842.48760	422.25110	2	39.0905	2
842.52245	422.26850	2	49.6962	2
842.52275	422.26865	2	71.0033	2
842.53375	422.27415	2	34.9325	2
843.44710	422.73080	2	48.2589	1
843.45090	422.73270	2	39.9162	1
843.48090	422.74770	2	45.2550	2
843.54315	422.77885	2	63.3832	2
844.45525	423.23490	2	54.3385	2
844.46430	423.23945	2	35.8137	2
845.45120	423.73290	2	38.8184	1
845.46050	423.73750	2	38.0845	2
845.46075	423.73765	2	44.8064	2
845.46430	423.73945	2	67.4671	2
845.51270	423.76365	2	65.3736	2
845.53745	423.77600	2	76.2382	2
846.39940	424.20700	2	37.5769	2
846.42730	424.22095	2	43.5403	2
846.43825	424.22640	2	49.3271	2
846.44890	424.23175	2	61.3491	2
847.42230	424.71845	2	44.4713	2
847.48045	424.74750	2	46.1056	2
848.43895	425.22675	2	42.6014	2
848.43995	425.22725	2	53.6360	2
848.44565	425.23010	2	37.1841	2
849.42040	425.71750	2	47.3123	1
849.43430	425.72440	2	54.1747	1
849.44230	425.72845	2	53.1103	2
850.45440	426.23450	2	46.9831	2
850.50230	426.25840	2	40.1006	2
850.86375	426.43920	2	39.9284	2
851.40290	426.70870	2	36.0436	2
851.42160	426.71810	2	46.2164	2
851.43885	426.72670	2	37.7244	2
853.36075	427.68765	2	37.4586	2
854.46030	428.23740	2	40.6198	2
856.43270	429.22360	2	64.6852	2
856.46905	429.24180	2	50.9209	2
856.51260	429.26360	2	48.7787	1
856.51280	429.26370	2	48.9188	1
856.51850	429.26650	2	46.2855	2
856.53885	429.27670	2	58.0673	2
857.46120	429.73790	2	40.9189	2
857.46280	429.73870	2	43.3712	2
857.49190	429.75320	2	46.9839	1
857.49650	429.75550	2	55.4090	1
857.49670	429.75560	2	55.4333	1
858.45635	430.23545	2	44.9685	2
858.46155	430.23805	2	38.5356	2
859.46510	430.73985	2	38.7027	2
859.46535	430.73995	2	47.4784	2
860.42405	431.21930	2	36.7949	2
860.44205	431.22830	2	45.8610	2
860.46120	431.23790	2	34.2238	1
861.44415	431.72935	2	45.3209	2
861.47070	431.74265	2	60.7641	2
861.47120	431.74285	2	48.1983	2
861.49990	431.75720	2	49.3111	1
861.50725	431.76090	2	75.4970	2
862.38680	432.20070	2	39.9113	1
863.45055	432.73255	2	49.8982	2
863.45090	432.73275	2	35.5964	2
863.45705	432.73585	2	59.0719	2
864.41975	433.21715	2	50.4118	2
864.43430	433.22445	2	53.4684	2
864.50715	433.26085	2	64.1750	2
865.50140	433.75800	2	36.1548	1
865.50140	433.75800	2	36.1912	1
866.49840	434.25650	2	43.0913	2
867.41670	434.71565	2	50.6564	2
867.43515	434.72485	2	39.8419	2
868.45915	435.23685	2	38.4513	2
868.51315	435.26385	2	33.0542	2
869.49640	435.75550	2	35.0270	2
869.53290	435.77375	2	60.1896	2
869.55885	435.78670	2	67.1789	2
870.44905	436.23180	2	55.0000	2
870.48095	436.24775	2	43.6882	2
870.51685	436.26570	2	58.4484	2
870.55390	436.28420	2	51.4489	2
871.45160	436.73310	2	41.5842	2
871.53910	436.77680	2	59.7501	2
872.47420	437.24440	2	40.3508	2
872.49605	437.25535	2	56.6066	2
872.49910	437.25685	2	42.8850	2
872.51060	437.26260	2	37.3552	1
872.51545	437.26500	2	64.0784	2
873.47290	437.74370	2	51.1643	2
873.48075	437.74765	2	49.1109	2
873.49570	437.75510	2	67.7149	2
874.43360	438.22410	2	45.4677	2
874.45825	438.23640	2	50.4774	2
874.46530	438.23990	2	42.3373	1
874.46955	438.24205	2	36.3956	2
874.48020	438.24740	2	37.2799	1
875.49000	438.75230	2	30.6653	1
875.49045	438.75250	2	54.2225	2
875.52275	438.76865	2	61.2951	2
875.52275	438.76865	2	50.6289	2
876.41295	439.21375	2	40.0166	2
876.44600	439.23030	2	38.6443	2
876.47060	439.24260	2	50.8509	3
876.47980	439.24720	2	54.5232	1
876.49555	439.25505	2	68.0854	2
