mono_mass	mz	charge	rt	n_psm
798.41285	400.21370	2	39.7145	2
798.48500	400.24980	2	59.1902	3
798.49080	400.25270	2	34.3696	2
799.45535	400.73495	2	50.5195	2
800.43855	401.22655	2	45.1552	2
800.43940	401.22695	2	41.6429	2
800.44020	401.22740	2	43.8224	1
800.45505	401.23480	2	52.5755	2
801.43520	401.72490	2	38.1083	2
801.53215	401.77340	2	46.4612	2
802.38665	402.20060	2	40.1626	2
802.45900	402.23680	2	60.6507	1
802.49810	402.25635	2	63.4351	2
805.40810	403.71130	2	46.4212	1
806.39635	404.20545	2	38.9818	2
806.41760	404.21605	2	72.6823	2
806.45385	404.23420	2	61.9101	2
806.45425	404.23440	2	51.5644	2
807.41355	404.71405	2	41.3787	2
808.36255	405.18855	2	38.1911	2
808.43840	405.22650	2	37.6768	1
811.35510	406.68480	2	38.8612	1
812.42250	407.21850	2	44.1776	2
812.43920	407.22690	2	41.3862	2
812.47645	407.24550	2	61.2237	2
812.48680	407.25065	2	46.0401	2
812.48710	407.25080	2	38.6878	1
812.51215	407.26335	2	50.3998	2
813.43595	407.72525	2	35.2922	2
814.43725	408.22590	2	41.9714	2
814.45530	408.23490	2	35.7393	2
814.45540	408.23495	2	52.9334	2
814.51650	408.26555	2	60.2150	2
815.43930	408.72690	2	40.1532	3
815.45860	408.73660	2	43.9018	1
815.46860	408.74160	2	58.2433	1
815.47605	408.74530	2	43.7008	2
815.49770	408.75610	2	39.6057	2
816.44940	409.23200	2	68.0118	2
816.47195	409.24325	2	38.9313	2
817.42950	409.72205	2	36.1934	2
817.44790	409.73120	2	35.0550	2
817.45450	409.73450	2	41.7525	1
818.44025	410.22740	2	54.0803	2
818.48985	410.25225	2	75.5139	2
819.39475	410.70465	2	36.1936	2
819.43125	410.72290	2	64.5745	2
820.43495	411.22475	2	40.2717	2
820.46960	411.24205	2	46.8772	2
820.48750	411.25105	2	73.2858	2
821.39660	411.70555	2	29.7730	2
821.44700	411.73080	2	35.2873	2
822.39030	412.20240	2	31.6796	2
822.42420	412.21935	2	38.2178	2
823.41860	412.71660	2	37.6918	1
823.42570	412.72010	2	56.1842	2
823.44340	412.72900	2	39.5043	1
823.44450	412.72950	2	46.4848	1
824.54870	413.28160	2	72.7476	2
826.43680	414.22570	2	42.9758	1
826.49080	414.25270	2	43.6070	2
826.52770	414.27110	2	71.1565	2
826.52775	414.27115	2	51.0830	2
827.49765	414.75610	2	39.2487	2
828.41720	415.21590	2	32.7096	3
828.44550	415.23000	2	41.1487	3
828.47610	415.24530	2	40.1726	2
828.50770	415.26120	2	52.7338	1
829.46500	415.73980	2	36.0399	1
829.46525	415.73990	2	43.0185	2
829.46560	415.74010	2	36.1307	1
829.47785	415.74620	2	32.7862	2
829.49130	415.75295	2	57.2582	2
829.50245	415.75850	2	38.3095	2
829.50305	415.75880	2	51.9608	2
830.45080	416.23270	2	41.6382	1
831.47010	416.74230	2	49.9578	2
831.49650	416.75550	2	71.4479	2
831.49665	416.75560	2	63.7081	2
832.39265	417.20360	2	35.8810	2
832.41160	417.21310	2	44.1387	1
832.93075	417.47265	2	46.3464	4
833.44015	417.72735	2	64.1998	2
834.42630	418.22040	2	47.2398	1
834.43540	418.22500	2	39.1995	2
835.44470	418.72960	2	44.7157	3
835.52775	418.77115	2	42.9237	2
836.40170	419.20810	2	42.5150	1
836.44060	419.22760	2	44.8572	1
836.44105	419.22780	2	57.8709	2
837.40220	419.70835	2	49.2343	2
837.40600	419.71030	2	55.7014	2
838.41765	420.21610	2	38.7530	2
839.42905	420.72180	2	56.5274	2
839.45465	420.73460	2	35.5737	2
839.58390	420.79920	2	74.7410	1
840.47075	421.24265	2	44.2880	2
840.54310	421.27880	2	76.4171	2
840.54350	421.27900	2	61.2463	2
841.46625	421.74040	2	42.2146	2
841.49210	421.75330	2	56.2604	1
841.49390	421.75420	2	52.7932	2
841.50270	421.75870	2	51.6459	1
842.42825	422.22140	2	49.0174	2
842.45580	422.23520	2	43.3422	1
842.46050	422.23750	2	41.2931	2
842.48555	422.25005	2	53.3117	2
842.48720	422.25090	2	43.7693	2
842.48760	422.25105	2	39.8817	2
842.52260	422.26860	2	50.5977	1
842.52270	422.26865	2	72.5280	2
842.53395	422.27425	2	36.0779	2
843.45240	422.73350	2	40.7214	1
843.48140	422.74800	2	46.0983	2
843.54265	422.77860	2	64.7545	2
844.45500	423.23475	2	55.4054	2
844.46465	423.23960	2	36.7779	2
845.46070	423.73760	2	38.9531	2
845.46165	423.73810	2	45.6223	2
845.46505	423.73980	2	68.9334	2
845.51245	423.76350	2	66.6597	2
845.53750	423.77600	2	77.9406	2
846.42765	424.22110	2	44.3146	2
846.44885	424.23170	2	62.5399	2
847.44445	424.72950	2	42.0796	2
847.48060	424.74760	2	46.9693	2
847.92545	424.97000	2	45.2613	2
848.43920	425.22690	2	54.2062	1
848.43940	425.22700	2	43.1858	2
848.44335	425.22895	2	38.0518	2
849.42020	425.71735	2	48.1476	2
849.44140	425.72800	2	53.9888	2
850.38535	426.19995	2	28.0705	2
850.45330	426.23395	2	47.8455	2
850.50230	426.25845	2	41.2280	2
850.86340	426.43895	2	40.5737	4
851.40215	426.70835	2	36.9115	2
851.42175	426.71815	2	47.1370	2
851.43725	426.72590	2	35.4038	2
851.43950	426.72705	2	38.5177	2
853.36055	427.68755	2	38.3931	2
853.39750	427.70605	2	44.2527	2
854.43880	428.22670	2	58.5113	2
855.54280	428.77870	2	55.0282	1
856.43265	429.22360	2	65.9228	2
856.44830	429.23145	2	66.9568	2
856.47005	429.24230	2	51.4661	2
856.51310	429.26385	2	49.5924	2
856.51330	429.26390	2	58.4710	1
856.51545	429.26500	2	47.2439	2
856.53785	429.27620	2	59.2599	2
857.44150	429.72800	2	41.0974	1
857.46155	429.73805	2	41.5374	2
857.46165	429.73810	2	44.1656	2
857.49700	429.75575	2	47.8074	2
857.49730	429.75590	2	56.4273	1
857.49740	429.75600	2	56.4527	1
858.45690	430.23570	2	45.7945	2
858.47010	430.24235	2	45.0752	2
858.48110	430.24780	2	34.5502	2
859.46485	430.73970	2	39.5724	2
859.50290	430.75875	2	40.2499	2
860.42410	431.21930	2	37.5425	2
860.46050	431.23755	2	35.1396	2
861.44475	431.72965	2	45.9146	2
861.46000	431.73730	2	49.1686	5
861.49640	431.75545	2	47.1005	2
861.50760	431.76110	2	77.1700	2
861.53230	431.77350	2	51.9792	1
862.38630	432.20040	2	40.7164	1
862.41810	432.21630	2	37.9725	2
863.45050	432.73250	2	36.4339	2
863.45075	432.73265	2	50.5758	2
864.42015	433.21740	2	51.2006	2
864.43480	433.22470	2	54.1819	1
864.50690	433.26070	2	65.5938	2
865.41870	433.71665	2	36.8318	2
865.50210	433.75830	2	37.3711	2
866.45660	434.23560	2	76.9556	1
866.49745	434.25600	2	44.3031	2
867.39730	434.70590	2	38.9038	2
867.41635	434.71545	2	51.4749	2
867.43355	434.72405	2	40.4652	2
868.45890	435.23675	2	39.6332	2
868.51285	435.26370	2	33.9694	2
869.49405	435.75430	2	35.9776	2
869.53335	435.77395	2	61.3561	2
869.53360	435.77410	2	53.8735	1
869.55905	435.78680	2	68.6332	2
870.43820	436.22640	2	35.5358	2
870.44925	436.23190	2	56.1466	2
870.48105	436.24780	2	44.2274	2
870.48595	436.25025	2	37.1289	2
870.51770	436.26615	2	59.5359	2
870.55500	436.28480	2	52.8299	2
871.45135	436.73295	2	42.3005	2
871.51310	436.76380	2	38.3317	1
871.53810	436.77635	2	60.8627	2
872.47035	437.24245	2	37.3128	2
872.47525	437.24490	2	41.3936	2
872.49700	437.25580	2	43.7161	2
