mono_mass	mz	charge	rt	n_psm
798.41230	400.21350	2	38.2212	1
798.46010	400.23730	2	43.5380	1
798.48540	400.25000	2	57.4074	2
798.48990	400.25220	2	32.5457	1
799.45510	400.73480	2	49.0172	2
799.51600	400.76530	2	38.1011	1
800.43890	401.22670	2	43.8380	2
800.43935	401.22695	2	40.2166	2
800.43970	401.22710	2	37.9965	2
800.45455	401.23455	2	51.0299	2
801.43525	401.72490	2	36.6117	2
801.46010	401.73730	2	44.7693	2
801.53330	401.77390	2	44.3553	2
802.38635	402.20050	2	38.7476	2
802.49830	402.25645	2	61.5364	2
805.40860	403.71160	2	45.0119	2
805.44490	403.72970	2	51.1054	2
806.39530	404.20490	2	37.4560	2
806.41680	404.21570	2	71.5591	1
806.45375	404.23415	2	60.2253	2
806.45500	404.23480	2	50.2995	1
807.41285	404.71370	2	39.9268	2
808.36300	405.18880	2	36.6653	2
808.39700	405.20575	2	49.1634	2
808.43930	405.22695	2	35.7186	2
811.35415	406.68435	2	37.4019	2
812.42185	407.21820	2	42.5188	2
812.43915	407.22685	2	39.9268	2
812.48755	407.25105	2	44.5423	2
812.51155	407.26305	2	48.7901	2
814.45485	408.23470	2	34.3135	2
814.45545	408.23500	2	51.4141	2
814.51625	408.26540	2	58.4649	2
815.43965	408.72710	2	38.5882	2
815.46900	408.74180	2	56.5062	2
815.47575	408.74515	2	42.0812	2
815.47595	408.74525	2	46.2906	2
815.49800	408.75630	2	37.6648	2
815.51190	408.76320	2	46.0214	2
816.38380	409.19920	2	51.2513	1
816.44935	409.23195	2	66.2865	2
816.45895	409.23675	2	56.8457	2
816.47080	409.24270	2	37.4289	2
817.42980	409.72215	2	34.6147	2
817.48110	409.74785	2	66.6858	2
818.37700	410.19580	2	35.3460	2
818.44035	410.22745	2	52.6522	2
818.48960	410.25210	2	73.6121	2
819.39120	410.70285	2	34.9490	2
819.41760	410.71610	2	39.9227	2
819.43120	410.72290	2	62.8376	2
820.43240	411.22350	2	38.8726	2
820.46930	411.24190	2	45.5302	2
820.48785	411.25120	2	71.4581	2
821.42780	411.72120	2	40.7697	1
822.39110	412.20285	2	31.1487	4
822.42365	412.21910	2	36.7604	2
822.42365	412.21910	2	42.6701	2
823.41870	412.71660	2	36.2076	1
823.42605	412.72030	2	54.4355	2
823.44495	412.72975	2	44.9301	2
824.54860	413.28155	2	70.9779	2
826.49125	414.25290	2	42.1891	2
826.49215	414.25335	2	39.5770	2
826.52700	414.27080	2	49.5398	2
826.52725	414.27090	2	69.4685	2
827.49780	414.75615	2	37.0965	2
828.41705	415.21580	2	31.3198	2
828.47865	415.24660	2	38.5834	2
829.44805	415.73130	2	40.0433	4
829.46480	415.73965	2	41.7005	2
829.49135	415.75295	2	55.5779	2
829.49165	415.75310	2	39.3180	2
829.50225	415.75840	2	36.4093	2
829.50290	415.75870	2	50.3702	1
830.43340	416.22400	2	30.4361	1
831.40620	416.71040	2	37.0114	1
831.46985	416.74220	2	48.4449	2
831.46995	416.74225	2	35.1376	2
831.49645	416.75550	2	61.7225	2
831.49650	416.75555	2	69.5791	2
832.39225	417.20340	2	34.3860	2
832.42950	417.22200	2	45.2025	3
833.44010	417.72730	2	62.7482	2
834.43455	418.22455	2	37.9297	2
835.44430	418.72945	2	43.2996	2
836.38935	419.20195	2	40.3754	2
836.40230	419.20840	2	41.3490	2
836.43985	419.22720	2	56.5214	2
836.44065	419.22760	2	43.4931	2
837.40260	419.70855	2	47.9420	2
837.40585	419.71020	2	54.1526	2
838.41800	420.21625	2	37.3672	2
839.42925	420.72190	2	54.9271	2
839.58425	420.79940	2	72.9651	2
840.47070	421.24260	2	43.0466	2
840.54315	421.27885	2	74.6357	2
840.54325	421.27890	2	59.4495	2
841.49160	421.75305	2	54.7187	2
841.50260	421.75860	2	50.3175	1
841.96395	421.98925	2	41.3940	4
842.42805	422.22130	2	47.7620	2
842.46075	422.23765	2	39.6923	2
842.48345	422.24900	2	51.9673	2
842.48665	422.25060	2	42.3327	2
842.48775	422.25115	2	38.4237	2
842.52255	422.26855	2	70.7077	2
842.52260	422.26860	2	49.0018	2
842.53250	422.27350	2	34.3556	1
843.44970	422.73210	2	39.3058	1
843.47310	422.74380	2	39.5705	1
843.48150	422.74800	2	44.6719	2
843.54275	422.77865	2	63.0177	2
844.45550	423.23500	2	53.7385	3
844.46480	423.23970	2	35.2204	1
845.45015	423.73235	2	38.1659	2
845.46035	423.73745	2	37.4536	2
845.46105	423.73780	2	44.2136	2
845.46445	423.73950	2	67.1067	2
845.48580	423.75020	2	52.5253	1
845.51220	423.76340	2	64.9669	2
845.53735	423.77595	2	75.9059	2
846.39830	424.20640	2	36.9040	2
846.42725	424.22090	2	42.8924	2
846.44870	424.23160	2	60.9495	2
847.42405	424.71930	2	43.7790	2
847.44500	424.72980	2	40.8030	2
848.43870	425.22665	2	41.9698	2
848.43970	425.22715	2	53.0652	2
848.44445	425.22950	2	36.5790	2
