mono_mass	mz	charge	rt	n_psm
798.49040	400.25245	2	33.6110	2
799.45530	400.73490	2	49.9942	2
800.43950	401.22705	2	41.0292	2
800.43970	401.22710	2	44.5090	1
801.43505	401.72480	2	37.6058	2
801.53250	401.77355	2	45.3916	2
802.38570	402.20010	2	39.5623	1
802.49770	402.25610	2	62.5231	1
805.40730	403.71090	2	45.6804	2
807.38700	404.70080	2	39.9646	1
807.41270	404.71365	2	40.7936	2
808.35920	405.18690	2	37.9032	1
809.41875	405.71670	2	63.0367	2
810.36935	406.19195	2	47.7906	2
812.43905	407.22680	2	40.8254	2
812.47515	407.24485	2	60.9479	2
812.51185	407.26320	2	49.9043	2
815.44570	408.73010	2	39.5672	1
815.49685	408.75570	2	38.6452	2
817.42700	409.72080	2	35.6122	2
818.44005	410.22730	2	53.5671	2
818.48990	410.25220	2	74.5247	1
820.44440	411.22950	2	49.2174	1
820.46985	411.24220	2	46.1372	2
822.39120	412.20290	2	31.2786	1
822.42470	412.21960	2	37.5818	1
823.41930	412.71690	2	37.1368	1
823.42680	412.72065	2	55.4901	2
826.36390	414.18920	2	36.3768	2
826.49105	414.25280	2	40.4689	2
826.49155	414.25305	2	43.0059	2
826.52750	414.27100	2	70.2724	1
826.52760	414.27110	2	50.6403	1
828.44480	415.22970	2	40.5790	2
829.46640	415.74045	2	42.4574	2
829.49105	415.75280	2	56.5525	2
829.50265	415.75860	2	37.4845	2
831.49685	416.75575	2	70.4049	2
835.94255	418.97855	2	44.1228	2
836.44090	419.22770	2	44.1933	1
837.40225	419.70840	2	48.8274	2
838.39675	420.20565	2	58.9508	2
840.54320	421.27885	2	75.4669	2
841.46565	421.74010	2	41.6884	2
841.49305	421.75380	2	52.2997	2
841.50280	421.75870	2	51.2966	1
842.48630	422.25040	2	53.0177	1
842.48715	422.25085	2	43.0938	2
842.53350	422.27405	2	35.5474	2
843.48085	422.74770	2	45.4128	2
843.54310	422.77890	2	63.8189	1
844.45595	423.23525	2	54.7473	2
845.46025	423.73740	2	38.3819	2
845.46160	423.73810	2	44.9279	2
845.51165	423.76310	2	65.8359	2
846.42800	424.22125	2	43.6634	2
846.44710	424.23080	2	61.8945	1
848.43885	425.22670	2	42.6632	2
848.45285	425.23370	2	37.5209	2
849.42000	425.71725	2	47.5738	2
850.45455	426.23455	2	47.1220	2
850.50290	426.25875	2	40.3718	2
854.46040	428.23750	2	40.7475	1
856.43265	429.22360	2	65.1605	2
856.47050	429.24250	2	51.3610	2
856.53820	429.27640	2	58.5703	1
857.46045	429.73750	2	41.0411	2
857.46210	429.73830	2	43.4320	2
857.49700	429.75580	2	47.1819	2
857.49790	429.75620	2	55.8284	1
859.46470	430.73965	2	38.9835	2
859.46545	430.74000	2	47.6835	2
860.44910	431.23185	2	45.3402	2
860.46200	431.23830	2	34.6849	1
861.44580	431.73020	2	45.4414	2
861.47075	431.74265	2	61.0945	2
861.50775	431.76115	2	76.0760	2
863.45055	432.73255	2	35.9097	2
864.41875	433.21665	2	50.7082	2
864.50690	433.26070	2	64.6652	1
866.49775	434.25615	2	43.3476	2
867.41675	434.71565	2	50.9605	2
868.51335	435.26395	2	33.4812	2
869.49640	435.75550	2	35.5333	3
869.53300	435.77380	2	60.7600	1
869.53355	435.77405	2	53.5612	2
870.44900	436.23175	2	55.4317	2
870.51730	436.26590	2	59.0530	1
870.55350	436.28400	2	51.9503	1
871.45100	436.73280	2	41.7684	2
872.47375	437.24415	2	40.5535	2
872.50275	437.25865	2	43.0601	2
873.47405	437.74430	2	51.4841	2
873.49605	437.75530	2	68.1706	2
874.45825	438.23640	2	50.7168	2
875.49050	438.75250	2	54.5475	2
875.52250	438.76850	2	61.7982	1
876.44500	439.22980	2	38.8652	2
876.47260	439.24360	2	51.1226	3
877.45485	439.73470	2	38.2899	2
877.46690	439.74070	2	50.5694	2
877.50980	439.76220	2	70.6137	1
878.48570	440.25015	2	55.6718	2
878.48600	440.25030	2	51.2318	1
880.51305	441.26385	2	44.6110	2
883.53875	442.77670	2	59.6068	2
883.53885	442.77670	2	52.1487	2
884.54365	443.27910	2	55.1997	2
885.46605	443.74030	2	39.8148	2
885.49230	443.75345	2	52.3777	2
886.48745	444.25100	2	43.3703	2
