mono_mass	mz	charge	rt	n_psm
798.41250	400.21350	2	39.3265	1
798.49020	400.25240	2	33.5032	1
799.45480	400.73465	2	49.9384	2
800.43940	401.22700	2	44.6660	2
800.43975	401.22715	2	41.1737	2
800.45445	401.23455	2	52.0552	2
801.43535	401.72495	2	37.7422	2
801.53230	401.77345	2	45.8129	2
802.38605	402.20030	2	39.7813	2
806.39550	404.20500	2	38.6280	2
806.41800	404.21630	2	72.0211	1
806.45430	404.23445	2	51.0469	2
807.41295	404.71375	2	41.0286	2
808.43870	405.22665	2	37.1638	2
811.35365	406.68410	2	38.5449	2
812.42260	407.21860	2	43.6079	1
812.43970	407.22710	2	40.9678	2
812.47585	407.24520	2	60.5505	2
812.51185	407.26320	2	49.7915	2
813.49530	407.75490	2	45.5501	2
814.45525	408.23490	2	35.7638	2
814.45530	408.23490	2	52.4181	2
814.45545	408.23500	2	43.9803	2
814.51710	408.26580	2	59.5402	1
815.43910	408.72680	2	39.7240	2
815.47555	408.74505	2	43.3230	2
815.47685	408.74570	2	47.1574	2
815.49770	408.75610	2	39.0270	2
816.44980	409.23215	2	67.2620	2
816.45880	409.23670	2	58.0758	1
816.47095	409.24280	2	38.4435	2
817.42950	409.72205	2	35.8305	2
817.44810	409.73130	2	34.6708	2
818.43965	410.22710	2	53.4955	2
818.49015	410.25235	2	74.9706	2
819.39330	410.70390	2	35.9537	2
819.43115	410.72285	2	63.8378	2
820.43355	411.22405	2	39.8763	2
820.47015	411.24235	2	46.3934	2
820.48855	411.25155	2	72.6598	2
821.42890	411.72170	2	41.7788	2
822.39145	412.20300	2	31.6497	2
822.42425	412.21940	2	37.8217	2
823.41885	412.71670	2	37.2916	2
823.42640	412.72045	2	55.5799	2
824.54890	413.28170	2	72.0830	2
826.49120	414.25290	2	43.0959	2
826.52750	414.27100	2	70.5037	2
826.52755	414.27105	2	50.4906	2
827.48640	414.75050	2	49.4989	1
827.49720	414.75590	2	38.6681	2
828.44540	415.23000	2	40.7064	2
829.45475	415.73465	2	46.9602	2
829.46585	415.74020	2	36.1457	2
829.46590	415.74020	2	42.5857	2
829.49135	415.75295	2	56.5915	2
829.50275	415.75865	2	37.7966	2
831.47000	416.74230	2	36.3339	1
831.49650	416.75550	2	70.8112	2
832.42915	417.22185	2	45.9240	2
833.43930	417.72690	2	35.6581	1
833.43945	417.72700	2	62.1472	4
834.39150	418.20305	2	35.2201	2
834.43530	418.22495	2	38.8197	2
835.44435	418.72945	2	44.2709	2
836.39125	419.20290	2	41.5603	2
836.40135	419.20795	2	42.2107	2
836.44040	419.22750	2	44.3779	2
836.44105	419.22780	2	57.2181	2
837.40255	419.70855	2	48.8689	2
838.41770	420.21615	2	38.3422	2
839.42975	420.72215	2	55.8863	2
839.45290	420.73375	2	35.3392	2
839.58555	420.80010	2	74.1068	2
840.46955	421.24205	2	43.8961	2
840.54300	421.27880	2	60.4934	2
840.54360	421.27910	2	75.7988	2
841.46585	421.74020	2	41.7946	2
841.49370	421.75410	2	52.1855	3
842.42865	422.22160	2	48.4874	2
842.46190	422.23820	2	40.7854	3
842.48605	422.25030	2	52.7798	2
842.48715	422.25085	2	43.2493	2
842.48790	422.25120	2	39.4352	2
842.52210	422.26835	2	71.8710	2
842.53365	422.27410	2	35.6814	2
843.45310	422.73385	2	40.2754	2
843.47010	422.74230	2	40.7611	1
843.54280	422.77865	2	63.9924	2
844.45600	423.23530	2	54.8075	2
844.46490	423.23970	2	36.4719	2
844.48385	423.24925	2	45.8925	4
845.43840	423.72650	2	34.0215	2
845.46105	423.73785	2	38.5399	2
845.46170	423.73815	2	45.1255	2
845.46480	423.73970	2	68.2407	2
