mono_mass	mz	charge	rt	n_psm
798.41220	400.21335	2	38.3684	2
798.46100	400.23780	2	43.5459	1
798.48470	400.24965	2	57.7683	2
799.45495	400.73475	2	49.3250	2
799.51705	400.76580	2	38.2657	2
800.43875	401.22665	2	43.9351	2
800.43910	401.22685	2	40.3634	2
800.45480	401.23465	2	51.4285	2
801.43510	401.72480	2	36.7521	2
801.46030	401.73740	2	44.9171	1
801.53370	401.77415	2	44.4713	2
802.38635	402.20045	2	38.8396	2
802.45500	402.23480	2	43.0980	1
802.49740	402.25600	2	61.9233	1
802.49810	402.25630	2	61.9484	1
805.40800	403.71130	2	45.1631	2
805.44495	403.72975	2	51.4661	2
806.39575	404.20515	2	37.6084	2
806.41760	404.21605	2	71.7908	2
806.45375	404.23415	2	60.6279	2
806.48990	404.25225	2	56.9433	2
807.41285	404.71375	2	40.0681	2
808.36280	405.18870	2	36.8108	2
808.44020	405.22740	2	35.8658	1
808.44160	405.22810	2	35.8410	1
811.35435	406.68445	2	37.6323	2
811.49145	406.75300	2	49.7855	2
812.43905	407.22680	2	40.1218	2
812.47625	407.24540	2	60.4951	2
812.48725	407.25090	2	44.7024	2
812.51155	407.26310	2	49.0885	2
814.45495	408.23475	2	34.5345	2
814.45530	408.23495	2	51.8018	2
814.51635	408.26545	2	58.8032	2
815.43940	408.72700	2	38.7436	1
815.46885	408.74170	2	56.8241	2
815.47565	408.74510	2	42.2181	2
815.47655	408.74555	2	46.3871	2
815.49780	408.75620	2	37.8141	2
815.51155	408.76310	2	46.1713	2
816.38375	409.19915	2	51.6485	2
816.44985	409.23220	2	66.5545	2
816.47180	409.24320	2	37.5669	2
817.42925	409.72190	2	34.7128	2
817.45570	409.73515	2	40.4900	2
817.48115	409.74785	2	66.9748	2
818.37730	410.19590	2	35.6034	1
818.44015	410.22735	2	53.0306	2
818.48980	410.25220	2	73.8187	2
819.39155	410.70305	2	35.1681	2
819.41900	410.71680	2	40.0604	1
819.43070	410.72260	2	63.2017	2
820.43180	411.22320	2	39.0141	2
820.46885	411.24170	2	45.6409	2
820.48800	411.25130	2	71.6549	2
821.42880	411.72165	2	40.8290	2
821.48720	411.75090	2	52.5522	1
822.39080	412.20270	2	31.0181	4
822.42380	412.21915	2	36.9810	2
822.42410	412.21930	2	42.7575	1
823.41750	412.71600	2	36.3550	1
823.42625	412.72040	2	54.8464	2
824.54850	413.28155	2	71.1755	2
826.49050	414.25250	2	39.7685	2
826.49050	414.25250	2	42.2680	2
826.52765	414.27110	2	69.7123	2
826.52770	414.27115	2	49.8118	2
827.48530	414.74990	2	48.8658	1
827.50010	414.75730	2	37.2366	1
828.41590	415.21520	2	31.5168	2
828.44970	415.23210	2	59.4376	1
828.47675	415.24565	2	38.7399	2
829.44770	415.73115	2	40.2011	4
829.46280	415.73870	2	41.7818	1
829.46585	415.74020	2	34.7824	2
829.49120	415.75290	2	55.9420	2
829.50210	415.75835	2	36.5810	2
830.43490	416.22470	2	30.1422	1
831.46980	416.74215	2	48.6633	2
831.47015	416.74235	2	35.3201	2
831.47080	416.74270	2	53.5161	1
831.49630	416.75540	2	69.8655	2
831.49690	416.75570	2	62.1224	2
832.39325	417.20390	2	34.5125	2
832.42945	417.22200	2	45.2487	2
834.43485	418.22470	2	38.0447	2
835.44400	418.72925	2	43.3768	2
836.38885	419.20170	2	40.5360	2
836.43965	419.22710	2	56.8436	2
836.44015	419.22735	2	43.6063	2
837.40255	419.70855	2	48.1934	2
837.40505	419.70980	2	54.5759	2
838.41800	420.21630	2	37.5424	2
839.58390	420.79920	2	73.1013	1
840.47100	421.24275	2	43.1079	2
840.54270	421.27860	2	59.8393	2
840.54310	421.27885	2	74.8182	2
841.46570	421.74015	2	41.0651	2
841.49150	421.75300	2	55.0831	1
841.50280	421.75870	2	50.6525	1
842.42835	422.22145	2	47.9903	2
842.48405	422.24930	2	52.2591	2
842.48655	422.25055	2	42.4173	2
842.48690	422.25075	2	38.5420	2
842.52240	422.26850	2	49.3044	2
842.52260	422.26860	2	70.9659	2
842.53330	422.27390	2	34.5023	2
843.45070	422.73260	2	39.4723	1
843.48185	422.74820	2	44.7479	2
843.54265	422.77860	2	63.3316	2
844.45370	423.23415	2	54.1161	2
844.46520	423.23990	2	35.3872	2
845.45065	423.73260	2	38.3171	2
845.46095	423.73780	2	37.5876	2
845.46170	423.73815	2	44.2948	2
845.46495	423.73975	2	67.3976	2
845.51230	423.76340	2	65.3095	2
845.53730	423.77590	2	76.1215	2
846.39895	424.20675	2	37.1242	2
846.42770	424.22110	2	42.9815	2
846.43760	424.22610	2	48.9885	1
846.44900	424.23180	2	61.3331	2
847.42285	424.71870	2	43.9148	2
847.44480	424.72970	2	40.9291	1
847.48005	424.74730	2	45.6671	2
848.43915	425.22685	2	42.0659	2
848.44000	425.22730	2	53.4980	2
848.44460	425.22960	2	36.7472	2
848.48540	425.25000	2	54.0762	1
849.43460	425.72460	2	53.9878	1
850.35610	426.18530	2	37.9803	1
850.42690	426.22070	2	54.3475	1
850.45490	426.23470	2	46.5328	2
850.50220	426.25840	2	39.5982	2
850.86310	426.43880	2	39.4228	2
851.40290	426.70870	2	35.6448	2
851.42090	426.71770	2	45.7232	2
851.43895	426.72675	2	37.2736	2
853.36065	427.68760	2	36.9888	2
