mono_mass	mz	charge	rt	n_psm
798.41285	400.21370	2	38.2279	2
798.48515	400.24985	2	57.5716	2
798.49000	400.25230	2	32.4995	1
799.45495	400.73475	2	49.2927	2
800.43865	401.22660	2	43.8196	2
800.43920	401.22690	2	40.2158	3
800.45465	401.23460	2	51.2871	2
801.43515	401.72485	2	36.5151	2
801.53290	401.77370	2	44.4580	2
802.38360	402.19905	2	38.6395	2
802.45950	402.23700	2	59.2127	1
802.49865	402.25660	2	61.6230	2
805.40785	403.71120	2	45.0206	2
805.44485	403.72975	2	51.3582	2
806.39545	404.20500	2	37.3957	2
806.45400	404.23430	2	60.3683	1
806.45490	404.23470	2	50.5750	2
807.41205	404.71335	2	39.8969	2
808.36415	405.18935	2	36.5732	2
808.39810	405.20630	2	49.4970	1
808.43930	405.22690	2	35.6675	1
808.44060	405.22760	2	35.6454	1
811.35425	406.68440	2	37.3284	2
811.49160	406.75305	2	49.7754	2
812.42295	407.21875	2	42.6388	2
812.43940	407.22700	2	39.9585	2
812.47555	407.24505	2	60.2146	2
812.48660	407.25060	2	44.5892	2
812.51160	407.26305	2	49.0628	2
813.43420	407.72440	2	33.4401	1
814.45455	408.23460	2	34.2419	2
814.45530	408.23490	2	51.6818	2
814.51630	408.26545	2	58.6220	2
815.43990	408.72725	2	38.5541	2
815.45030	408.73240	2	35.5705	1
815.46835	408.74145	2	56.6225	2
815.47460	408.74455	2	42.0584	2
815.47615	408.74535	2	46.4235	2
815.49765	408.75610	2	37.6523	2
815.51215	408.76335	2	46.1901	2
816.38405	409.19930	2	51.4698	2
816.44940	409.23195	2	66.2140	2
816.47045	409.24250	2	37.4031	2
817.42960	409.72210	2	34.4982	2
817.45420	409.73440	2	40.3216	1
817.48100	409.74780	2	66.6505	2
818.44025	410.22740	2	52.8872	2
818.48995	410.25225	2	73.6074	2
819.39155	410.70305	2	34.8907	2
819.41660	410.71560	2	39.8897	1
819.43055	410.72255	2	62.8867	2
820.43330	411.22395	2	38.8264	2
820.45570	411.23510	2	33.0333	1
820.46970	411.24210	2	45.6369	2
820.48845	411.25150	2	71.4427	2
821.42870	411.72160	2	40.5287	1
821.44770	411.73110	2	33.3153	2
822.39120	412.20290	2	30.9932	4
822.42385	412.21920	2	36.7036	2
