mono_mass	mz	charge	rt	n_psm
798.41260	400.21360	2	40.0344	1
798.46050	400.23755	2	44.7474	2
798.49050	400.25250	2	34.4805	1
799.45495	400.73475	2	50.1650	2
799.48020	400.74740	2	58.3437	1
800.43850	401.22650	2	43.7891	1
800.43885	401.22670	2	44.9870	2
800.44000	401.22730	2	41.6174	3
800.45475	401.23465	2	52.2610	2
801.43530	401.72490	2	38.3039	2
801.53265	401.77360	2	45.8791	2
802.38630	402.20040	2	40.3138	2
802.49855	402.25655	2	62.7607	2
805.44460	403.72960	2	52.4966	2
806.39565	404.20510	2	39.1376	2
806.41785	404.21620	2	72.2825	2
806.45355	404.23405	2	51.2709	2
806.45410	404.23435	2	61.3495	2
807.41290	404.71375	2	41.4636	2
808.36290	405.18875	2	38.3335	2
808.44105	405.22780	2	37.6063	2
809.41850	405.71655	2	63.5576	2
810.36980	406.19220	2	48.1283	2
811.35480	406.68470	2	39.0822	2
811.49185	406.75320	2	50.4910	2
812.42250	407.21855	2	43.9947	2
812.43920	407.22690	2	41.4297	2
812.47595	407.24525	2	60.9836	2
812.51135	407.26295	2	49.9940	2
813.43800	407.72630	2	35.4070	2
814.45470	408.23465	2	36.1737	2
814.45535	408.23500	2	52.6704	2
814.51650	408.26550	2	59.6325	2
815.44065	408.72760	2	40.2354	2
815.45040	408.73250	2	37.3295	2
815.47550	408.74500	2	43.5270	3
815.47805	408.74630	2	47.4180	2
815.49735	408.75595	2	39.5287	2
815.51120	408.76285	2	47.2212	2
815.96395	408.98925	2	58.0184	2
816.38430	409.19940	2	52.4587	1
816.44935	409.23195	2	67.3690	2
816.47030	409.24240	2	39.0575	2
817.42945	409.72200	2	36.4562	2
817.48100	409.74780	2	67.7895	2
818.44035	410.22745	2	53.7608	2
818.48990	410.25225	2	74.7899	2
819.39115	410.70285	2	36.8552	2
819.43095	410.72275	2	63.9643	2
820.43305	411.22380	2	40.4190	2
820.46960	411.24205	2	46.6360	2
820.48845	411.25150	2	72.5726	2
821.39520	411.70490	2	30.2770	1
821.42860	411.72160	2	42.0506	2
821.44650	411.73050	2	35.3005	1
822.39080	412.20265	2	33.2596	4
822.42480	412.21970	2	38.5898	2
823.41840	412.71650	2	37.8670	1
823.41900	412.71680	2	37.9023	1
823.42680	412.72070	2	55.7630	2
823.44455	412.72955	2	46.2062	2
824.54855	413.28155	2	72.0452	2
826.49085	414.25270	2	41.1424	2
826.49125	414.25290	2	43.4791	2
826.52740	414.27095	2	50.7219	2
826.52775	414.27115	2	70.4818	2
827.48640	414.75050	2	49.7649	2
828.41520	415.21490	2	32.9442	3
828.50660	415.26060	2	52.4178	2
829.44820	415.73140	2	41.4503	4
829.45470	415.73460	2	47.0237	1
829.46510	415.73990	2	36.3876	1
829.46540	415.74000	2	36.4138	1
829.49170	415.75315	2	56.8255	2
829.50195	415.75825	2	38.2989	2
