mono_mass	mz	charge	rt	n_psm
798.41330	400.21390	2	37.1534	1
798.46000	400.23730	2	42.4436	1
798.48525	400.24990	2	56.3090	2
799.45475	400.73465	2	47.9341	2
799.51680	400.76570	2	37.0926	1
800.43925	401.22690	2	39.1464	2
800.43990	401.22720	2	36.9123	1
800.45450	401.23450	2	49.9862	2
801.43505	401.72480	2	35.6115	2
801.53285	401.77370	2	43.2432	2
802.38580	402.20020	2	37.6241	2
802.45920	402.23690	2	57.9775	1
802.49800	402.25630	2	60.4457	1
802.49810	402.25630	2	60.4689	1
805.40790	403.71125	2	43.8707	2
805.44510	403.72985	2	50.0760	2
806.39570	404.20510	2	36.4059	2
806.41700	404.21580	2	70.5301	1
806.45370	404.23415	2	59.0978	2
806.45670	404.23565	2	49.2627	2
807.41275	404.71365	2	38.8030	2
808.36330	405.18895	2	35.6412	2
808.39770	405.20615	2	48.1329	2
808.43900	405.22680	2	34.7574	1
808.44050	405.22750	2	34.7266	1
811.35375	406.68415	2	36.4158	2
812.42195	407.21825	2	41.5133	2
812.43875	407.22665	2	38.8530	2
812.47495	407.24475	2	59.0372	2
812.48855	407.25155	2	43.5034	2
812.51175	407.26315	2	47.7057	2
814.45545	408.23500	2	50.3706	2
814.51655	408.26555	2	57.3592	2
815.43875	408.72665	2	37.5402	2
815.46875	408.74165	2	55.3648	2
815.47540	408.74500	2	40.9887	2
815.47620	408.74535	2	45.2034	2
815.49780	408.75615	2	36.7475	2
816.38320	409.19890	2	50.2178	1
816.44965	409.23210	2	65.2157	2
816.45870	409.23660	2	55.6967	2
816.47060	409.24260	2	36.3865	2
817.42950	409.72205	2	33.5581	2
817.45470	409.73460	2	39.2004	1
817.48130	409.74790	2	65.5536	2
818.44075	410.22765	2	51.5783	2
818.48965	410.25210	2	72.5390	2
819.39115	410.70285	2	33.9421	2
819.43040	410.72250	2	61.7129	2
820.43395	411.22425	2	37.7985	2
820.46990	411.24220	2	44.4524	2
820.48835	411.25145	2	70.3604	2
821.42790	411.72120	2	39.5977	2
822.39110	412.20285	2	29.5190	4
