mono_mass	mz	charge	rt	n_psm
798.41220	400.21340	2	38.8364	1
798.46120	400.23790	2	44.1696	1
798.48520	400.24985	2	58.2362	2
798.49000	400.25230	2	33.1312	1
799.45530	400.73495	2	49.8557	2
800.43895	401.22675	2	44.4887	2
800.43940	401.22700	2	40.8880	2
800.44060	401.22760	2	38.6838	1
800.45450	401.23455	2	51.8972	2
801.43490	401.72475	2	37.2033	2
801.53265	401.77360	2	45.1866	2
802.38630	402.20045	2	39.3784	2
802.49820	402.25640	2	62.3149	2
805.40905	403.71180	2	45.6882	2
805.44480	403.72970	2	51.9754	3
806.39540	404.20500	2	38.1072	1
806.41630	404.21540	2	72.0999	1
806.45375	404.23420	2	61.0064	2
806.45500	404.23480	2	51.1317	1
807.41305	404.71380	2	40.5811	2
808.36335	405.18895	2	37.2807	2
808.39695	405.20575	2	50.0365	2
808.44275	405.22865	2	36.3404	2
811.35365	406.68410	2	38.0385	2
811.49080	406.75270	2	50.3287	1
812.42315	407.21885	2	43.3688	2
812.43900	407.22680	2	40.6516	2
812.47535	407.24495	2	60.7563	2
812.48735	407.25095	2	45.2516	2
812.51195	407.26325	2	49.6613	2
814.45470	408.23465	2	34.8536	2
814.45485	408.23470	2	52.2797	2
815.43920	408.72690	2	39.2737	1
815.46875	408.74165	2	57.2330	2
815.47505	408.74480	2	42.8255	2
815.47650	408.74555	2	46.9972	2
815.49760	408.75610	2	38.3730	2
815.51180	408.76320	2	46.7816	1
816.38385	409.19920	2	52.2029	2
816.44965	409.23210	2	66.9902	2
816.47030	409.24240	2	38.0850	2
817.42990	409.72225	2	35.1156	2
817.48130	409.74795	2	67.3920	2
818.44010	410.22735	2	53.4643	2
818.49010	410.25230	2	74.3367	2
819.39120	410.70285	2	35.5607	2
819.43085	410.72270	2	63.5603	2
820.43320	411.22390	2	39.4978	2
820.45620	411.23540	2	33.6774	1
820.46985	411.24220	2	46.1940	2
820.48830	411.25145	2	72.1414	2
821.42820	411.72135	2	41.3331	2
821.44740	411.73100	2	33.9451	1
822.39075	412.20265	2	31.5356	4
822.42405	412.21930	2	37.4341	2
822.42430	412.21940	2	43.3153	2
823.41890	412.71670	2	36.7910	1
823.42585	412.72025	2	55.2848	2
823.44490	412.72970	2	45.7236	2
824.54880	413.28165	2	71.6193	2
826.49080	414.25270	2	42.8871	2
826.49170	414.25315	2	40.3054	2
826.52735	414.27095	2	50.3791	2
826.52760	414.27110	2	70.1680	2
828.41590	415.21530	2	31.8231	1
