mono_mass	mz	charge	rt	n_psm
798.41260	400.21360	2	38.4290	2
798.48490	400.24970	2	57.2593	2
799.45530	400.73495	2	48.8953	2
800.43895	401.22675	2	43.7534	2
800.43930	401.22695	2	40.1842	2
800.44020	401.22740	2	38.0925	1
800.45460	401.23460	2	50.9222	2
801.43490	401.72475	2	36.7211	2
801.53335	401.77395	2	44.2459	2
802.38670	402.20065	2	38.7381	2
802.49810	402.25630	2	61.3228	2
805.40795	403.71125	2	44.9178	2
805.44460	403.72960	2	50.9771	1
806.39560	404.20510	2	37.5207	1
806.41670	404.21570	2	71.3333	1
806.45365	404.23410	2	60.0403	2
806.45530	404.23490	2	50.2357	1
807.41330	404.71395	2	39.8958	2
808.36250	405.18855	2	36.9010	2
808.44170	405.22810	2	35.7823	1
811.35370	406.68410	2	37.5187	2
812.42235	407.21845	2	42.4576	2
812.43925	407.22690	2	39.8884	2
812.47510	407.24480	2	60.0506	1
812.48670	407.25060	2	44.4090	2
812.51130	407.26290	2	48.6315	2
813.49540	407.75500	2	50.7898	1
814.44980	408.23220	2	43.1439	3
814.45530	408.23490	2	51.3037	2
814.51650	408.26555	2	58.2447	2
815.43960	408.72705	2	38.6238	2
815.46925	408.74190	2	56.2809	2
815.47515	408.74485	2	42.0229	2
815.47585	408.74520	2	46.1426	2
815.49765	408.75610	2	37.7442	2
815.51125	408.76290	2	45.9463	2
816.38480	409.19970	2	51.2429	1
816.44935	409.23195	2	66.0953	2
816.45870	409.23660	2	56.6231	1
816.46940	409.24195	2	37.5792	2
817.42985	409.72220	2	34.6971	2
817.45670	409.73560	2	40.3321	2
818.44070	410.22765	2	52.5289	2
818.49040	410.25245	2	73.3988	2
819.39135	410.70295	2	35.0411	2
819.41790	410.71625	2	39.8958	2
819.43120	410.72285	2	62.6542	2
820.43315	411.22385	2	38.9147	2
820.46960	411.24210	2	45.4105	2
820.48800	411.25125	2	71.2464	2
821.42820	411.72140	2	40.6097	1
822.39080	412.20270	2	30.9666	4
822.42365	412.21910	2	36.9594	2
822.42460	412.21955	2	42.5862	2
823.41860	412.71660	2	36.2976	1
823.42565	412.72010	2	54.2710	2
823.44460	412.72960	2	44.7817	1
824.54905	413.28180	2	70.7273	2
826.49080	414.25265	2	42.1111	2
826.49100	414.25280	2	39.5808	2
826.52740	414.27100	2	69.2588	2
826.52805	414.27130	2	49.3818	2
827.49830	414.75645	2	37.1665	2
828.41690	415.21570	2	31.5249	3
828.44560	415.23010	2	39.8210	3
829.49080	415.75270	2	55.4257	2
829.49170	415.75310	2	39.3228	2
829.50200	415.75830	2	36.4923	2
829.50240	415.75850	2	50.2605	1
830.45030	416.23240	2	40.2817	1
831.47010	416.74230	2	35.2510	2
831.47060	416.74260	2	48.2694	1
831.49630	416.75545	2	69.3518	2
831.49645	416.75550	2	61.5448	2
832.39290	417.20375	2	34.4942	2
832.42970	417.22215	2	45.0581	2
833.43980	417.72720	2	62.5248	2
834.43545	418.22500	2	37.9560	2
