mono_mass	mz	charge	rt	n_psm
798.41220	400.21340	2	38.2892	1
798.46005	400.23730	2	43.2101	2
798.48470	400.24960	2	57.1424	2
798.49020	400.25240	2	32.3459	2
799.45530	400.73495	2	48.8185	2
800.43945	401.22700	2	39.9149	2
800.44000	401.22730	2	43.5322	2
801.43520	401.72490	2	36.3505	2
801.53305	401.77380	2	44.1046	2
802.38595	402.20025	2	38.3740	2
802.49900	402.25680	2	61.3433	1
805.40845	403.71150	2	44.6846	2
805.44495	403.72975	2	51.0207	2
806.39605	404.20530	2	37.2060	2
806.45390	404.23420	2	59.9503	1
806.45490	404.23470	2	50.1837	1
807.41225	404.71340	2	39.6185	2
808.36280	405.18865	2	36.4093	2
808.39720	405.20590	2	49.1140	1
808.44080	405.22770	2	35.4661	1
808.44330	405.22890	2	35.4313	1
809.41805	405.71630	2	61.8381	2
810.36955	406.19205	2	46.8403	2
811.35395	406.68425	2	37.2020	2
812.42330	407.21890	2	42.4083	1
812.43875	407.22665	2	39.6486	2
812.51195	407.26325	2	48.6018	2
814.45370	408.23415	2	34.0634	2
814.45500	408.23480	2	51.3056	1
814.51700	408.26580	2	58.2475	1
815.44205	408.72830	2	38.3919	2
815.47595	408.74525	2	41.8615	2
815.47655	408.74555	2	45.9842	2
815.49710	408.75580	2	37.4909	1
815.51200	408.76330	2	45.8228	1
816.44930	409.23190	2	66.0263	1
817.42820	409.72140	2	34.2979	2
818.43995	410.22725	2	52.4538	2
818.48985	410.25220	2	73.4595	2
819.43095	410.72275	2	62.5349	2
820.43375	411.22415	2	38.6077	2
820.44340	411.22900	2	48.0846	2
820.47000	411.24225	2	45.2135	2
820.48820	411.25140	2	71.1998	2
822.39100	412.20280	2	29.4184	1
822.42365	412.21910	2	36.4575	2
822.42405	412.21930	2	42.3327	2
823.41940	412.71700	2	35.9647	1
823.42670	412.72065	2	54.2009	2
824.54800	413.28130	2	70.6937	2
826.36405	414.18930	2	35.2703	2
826.49090	414.25270	2	39.3497	2
826.49130	414.25295	2	41.8798	2
826.52775	414.27115	2	69.2233	2
826.52790	414.27125	2	49.3703	2
829.45530	415.73490	2	39.9384	5
829.46535	415.73995	2	41.3513	2
829.46555	415.74005	2	34.3697	2
829.49125	415.75290	2	55.3759	2
829.49160	415.75310	2	39.0473	1
829.50300	415.75880	2	36.3456	2
829.50360	415.75905	2	50.2285	2
831.47000	416.74230	2	48.2297	1
831.47010	416.74240	2	34.8755	1
831.49660	416.75560	2	69.3647	2
832.39275	417.20365	2	34.0368	2
832.42880	417.22170	2	44.8552	2
835.44540	418.73000	2	42.9734	1
836.38980	419.20220	2	40.0326	2
836.40240	419.20850	2	40.8676	1
836.43925	419.22690	2	56.2008	2
836.44065	419.22760	2	43.1712	2
837.40260	419.70860	2	47.7274	2
837.40545	419.71000	2	53.9742	2
838.39705	420.20580	2	57.7701	2
839.42880	420.72170	2	54.6885	1
840.47100	421.24275	2	42.7202	2
840.54340	421.27895	2	74.4539	2
840.54380	421.27920	2	59.1757	1
841.46585	421.74020	2	40.5966	2
841.49460	421.75460	2	51.1168	2
841.50310	421.75880	2	50.1986	3
842.42800	422.22125	2	47.4916	2
842.46130	422.23790	2	39.4111	1
842.48505	422.24980	2	51.8604	2
842.48700	422.25080	2	38.2125	1
842.48725	422.25090	2	42.0012	2
842.52210	422.26830	2	70.4621	2
842.53405	422.27430	2	34.0870	2
843.48080	422.74765	2	44.3524	2
843.54300	422.77875	2	62.6777	2
844.45545	423.23505	2	53.5021	2
844.46390	423.23925	2	35.0384	2
845.46065	423.73760	2	37.2992	2
845.46140	423.73800	2	43.8904	2
845.46455	423.73955	2	66.8185	2
845.51200	423.76325	2	64.7442	2
845.53730	423.77600	2	75.8098	2
846.42735	424.22100	2	42.5358	2
846.44860	424.23155	2	60.6553	2
847.42320	424.71890	2	43.5282	1
847.44540	424.73000	2	40.4680	1
848.43940	425.22700	2	52.9507	2
848.43980	425.22720	2	41.6120	2
848.44545	425.23000	2	36.2856	2
849.42020	425.71735	2	46.3689	2
849.44260	425.72860	2	52.3037	1
850.45475	426.23465	2	46.0898	2
850.50275	426.25870	2	39.1920	2
851.40280	426.70870	2	35.2282	2
851.42245	426.71850	2	45.2655	2
851.43970	426.72710	2	36.8445	2
853.36105	427.68780	2	36.5559	2
854.45985	428.23720	2	39.6848	2
856.43325	429.22390	2	64.0081	2
856.46950	429.24200	2	49.8793	1
856.51930	429.26690	2	45.4107	1
856.53880	429.27670	2	57.3558	1
856.53990	429.27720	2	57.3270	1
857.46150	429.73805	2	39.9683	2
857.46430	429.73945	2	42.4186	2
857.49610	429.75540	2	54.6800	1
857.49745	429.75600	2	46.1476	2
858.45745	430.23600	2	44.0216	2
858.46240	430.23850	2	37.6301	3
859.46530	430.73990	2	37.7772	1
859.46555	430.74005	2	46.6110	2
860.42370	431.21910	2	35.8784	2
860.44200	431.22830	2	44.9685	1
860.46110	431.23780	2	33.3849	1
861.44510	431.72980	2	44.4369	2
861.47150	431.74305	2	59.9822	2
861.50750	431.76105	2	75.0390	2
863.45075	432.73265	2	34.7439	2
863.45075	432.73265	2	49.0698	2
863.45790	432.73620	2	58.3641	1
864.41865	433.21660	2	49.6333	2
864.43460	433.22455	2	52.6437	2
864.50720	433.26090	2	63.5205	2
866.49775	434.25615	2	42.1217	2
867.41620	434.71540	2	49.8075	2
867.43390	434.72420	2	38.8781	1
868.45915	435.23685	2	37.5342	2
868.51340	435.26400	2	32.2455	2
869.49820	435.75640	2	34.1854	3
869.53345	435.77400	2	59.5133	2
869.55950	435.78700	2	66.5568	2
870.45005	436.23235	2	54.2448	2
870.48125	436.24790	2	42.7126	2
870.51775	436.26615	2	57.7227	2
870.55410	436.28435	2	50.6387	2
871.45115	436.73285	2	40.6216	2
871.53860	436.77660	2	59.0795	2
872.47400	437.24430	2	39.4423	1
872.47480	437.24470	2	39.4160	1
872.49965	437.25710	2	41.9439	2
872.51490	437.26480	2	63.3915	1
873.47305	437.74380	2	50.3341	2
873.48025	437.74740	2	48.2745	2
873.49605	437.75530	2	67.0902	2
874.43265	438.22360	2	44.5546	2
874.45865	438.23660	2	49.6306	2
874.47810	438.24630	2	36.2524	1
875.49035	438.75245	2	53.3839	2
875.49050	438.75250	2	29.6246	1
875.52290	438.76870	2	49.8119	2
875.52335	438.76895	2	60.6229	2
876.41270	439.21365	2	39.0783	2
876.44610	439.23035	2	37.7590	2
876.47120	439.24290	2	50.0320	3
876.49605	439.25530	2	67.5029	2
877.45440	439.73445	2	37.1233	2
877.46650	439.74055	2	49.4685	2
877.46930	439.74190	2	42.4386	1
877.50995	439.76225	2	69.5852	2
878.48610	440.25040	2	50.0825	1
878.48620	440.25040	2	54.3275	2
879.39730	440.70590	2	34.6446	1
880.42985	441.22220	2	43.2423	2
880.51315	441.26385	2	43.6788	2
881.47280	441.74370	2	37.6351	1
