mono_mass	mz	charge	rt	n_psm
798.41280	400.21365	2	38.7191	2
798.46020	400.23740	2	43.8813	1
798.48545	400.25000	2	57.9675	2
799.45545	400.73500	2	49.6287	2
800.43915	401.22685	2	44.2447	2
800.43955	401.22705	2	40.6162	2
800.45475	401.23465	2	51.6630	2
801.43535	401.72495	2	37.0531	2
801.53300	401.77380	2	44.9662	2
802.38625	402.20040	2	39.1451	2
802.41970	402.21710	2	42.1471	1
802.45610	402.23530	2	43.3743	1
802.49875	402.25670	2	62.0750	2
805.40820	403.71140	2	45.4465	2
805.44495	403.72975	2	51.7274	2
806.39575	404.20515	2	37.9349	2
806.41755	404.21605	2	71.8277	2
806.45345	404.23400	2	60.7508	2
806.45390	404.23420	2	50.8847	1
807.41295	404.71380	2	40.3817	2
808.36320	405.18890	2	37.0928	1
808.39690	405.20575	2	49.8124	2
808.44410	405.22935	2	36.1943	2
810.36950	406.19200	2	35.5200	1
811.35445	406.68450	2	37.8169	2
811.49110	406.75285	2	50.0982	2
812.42280	407.21865	2	43.0940	2
812.43925	407.22690	2	40.3338	2
812.47580	407.24515	2	60.5257	2
812.48680	407.25070	2	44.9977	2
812.51155	407.26305	2	49.4272	2
814.45480	408.23470	2	34.8013	2
814.45575	408.23515	2	52.0460	2
814.51650	408.26550	2	59.0195	2
815.43860	408.72660	2	39.0532	2
815.46825	408.74140	2	57.0435	2
815.47575	408.74515	2	42.6213	2
815.47650	408.74550	2	46.7501	2
815.49715	408.75585	2	38.2193	2
815.51115	408.76285	2	46.5759	2
816.38380	409.19920	2	51.8555	2
816.44950	409.23205	2	66.7647	2
816.47080	409.24270	2	37.8491	2
817.42950	409.72205	2	35.0684	2
817.45500	409.73480	2	40.7604	1
817.48165	409.74810	2	67.1273	2
818.43980	410.22720	2	53.2106	2
818.49005	410.25230	2	74.1078	2
819.39140	410.70300	2	35.5150	1
819.41700	410.71580	2	40.4380	1
819.43140	410.72300	2	63.3286	2
820.43400	411.22430	2	39.2853	2
820.46945	411.24200	2	45.9692	2
820.48895	411.25175	2	71.9168	2
821.42885	411.72170	2	41.0751	2
822.39110	412.20280	2	30.7810	3
822.42360	412.21905	2	37.2392	2
822.42455	412.21955	2	43.0667	2
823.41850	412.71650	2	36.6530	1
823.41880	412.71670	2	36.6233	1
823.42640	412.72045	2	55.0707	2
823.44410	412.72930	2	45.4107	1
824.54920	413.28185	2	71.4145	2
826.49110	414.25285	2	42.6075	2
826.49135	414.25295	2	40.0335	2
826.52730	414.27090	2	50.1298	2
826.52770	414.27115	2	69.9414	2
828.41595	415.21525	2	31.6063	2
828.44520	415.22990	2	40.2182	3
828.47490	415.24470	2	39.0341	2
828.50760	415.26110	2	51.8097	1
829.45495	415.73475	2	46.2136	2
829.46500	415.73980	2	35.0250	1
829.46515	415.73985	2	42.0929	2
829.46580	415.74015	2	48.2857	2
829.49060	415.75255	2	56.1705	2
829.49160	415.75310	2	39.7694	1
829.50265	415.75860	2	50.9634	2
829.50295	415.75875	2	36.9919	2
830.45060	416.23260	2	40.6656	1
831.46970	416.74215	2	48.9871	2
831.47010	416.74240	2	35.6344	1
831.49705	416.75580	2	70.1338	2
832.39370	417.20415	2	34.7754	2
832.41190	417.21320	2	43.2019	1
832.93090	417.47275	2	45.5439	4
833.43270	417.72360	2	45.3179	1
833.44015	417.72735	2	63.1784	2
834.43525	418.22490	2	38.3440	2
835.40870	418.71160	2	47.6241	1
835.44430	418.72945	2	43.7264	2
836.38935	419.20195	2	40.8274	2
836.40160	419.20810	2	41.7937	2
836.43970	419.22710	2	56.9692	2
836.44065	419.22760	2	43.9228	2
837.40285	419.70870	2	48.4266	2
837.40520	419.70990	2	54.7981	2
838.41730	420.21590	2	37.7692	2
839.42935	420.72195	2	55.4632	2
839.58390	420.79925	2	73.4032	2
840.47010	421.24235	2	43.3814	2
840.54290	421.27875	2	59.9787	2
840.54320	421.27890	2	75.0936	2
841.46610	421.74030	2	41.3407	3
841.49170	421.75310	2	55.2274	1
842.42820	422.22140	2	48.2174	2
842.46100	422.23780	2	40.1483	2
842.48460	422.24960	2	52.4739	1
842.48665	422.25060	2	38.8521	2
842.48690	422.25070	2	42.7515	2
842.52195	422.26825	2	71.2240	2
842.52300	422.26880	2	49.6585	2
842.53330	422.27390	2	34.8673	2
843.45175	422.73315	2	39.7191	2
843.48165	422.74810	2	45.0825	2
843.54260	422.77855	2	63.4875	2
844.45500	423.23480	2	54.3356	3
844.46540	423.23995	2	35.7460	2
845.46025	423.73745	2	37.8768	2
845.46230	423.73845	2	44.5954	2
845.46485	423.73970	2	67.5713	2
845.51225	423.76340	2	65.4409	2
845.53705	423.77580	2	76.4225	2
846.39890	424.20670	2	37.4055	2
846.42750	424.22100	2	43.2950	2
846.44880	424.23170	2	61.4216	2
847.42340	424.71900	2	44.2255	2
847.44540	424.73000	2	41.1627	1
847.48065	424.74760	2	45.9788	2
848.43965	425.22710	2	42.3171	2
848.44005	425.22730	2	53.5291	2
848.44445	425.22955	2	36.9646	2
849.42060	425.71760	2	47.1808	2
849.43630	425.72540	2	54.0420	1
849.44240	425.72850	2	53.0506	1
850.45220	426.23335	2	46.8367	2
850.50210	426.25835	2	39.9462	2
851.37020	426.69240	2	41.0559	3
851.40330	426.70890	2	35.8520	1
851.42135	426.71795	2	46.0886	2
851.43860	426.72655	2	37.5045	2
853.36075	427.68765	2	37.3080	2
853.39775	427.70615	2	43.2640	2
854.46080	428.23770	2	40.3499	2
855.51790	428.76620	2	51.8047	1
856.43270	429.22365	2	64.7784	2
856.44900	429.23180	2	65.6311	2
856.46985	429.24220	2	50.6058	2
856.51305	429.26380	2	48.8562	2
856.51730	429.26590	2	46.2086	2
856.53885	429.27670	2	58.1430	2
857.46130	429.73795	2	40.6556	2
857.46210	429.73830	2	43.0361	2
857.49515	429.75485	2	46.8636	2
857.49630	429.75540	2	55.4414	1
857.49730	429.75590	2	55.4105	1
858.45660	430.23555	2	44.7367	2
858.47005	430.24230	2	44.0757	2
858.96240	430.48845	2	38.4168	4
859.43795	430.72625	2	40.4722	2
859.46505	430.73980	2	47.3662	2
859.50130	430.75790	2	66.6083	1
860.42450	431.21950	2	36.5750	2
860.44285	431.22870	2	45.6985	2
860.46050	431.23750	2	34.1366	2
861.44450	431.72955	2	45.0869	2
861.47135	431.74295	2	48.1308	2
861.49960	431.75705	2	49.2099	2
861.50755	431.76105	2	75.7086	2
862.38635	432.20045	2	39.6893	2
862.41920	432.21690	2	36.8610	1
863.45005	432.73235	2	49.8019	2
863.45120	432.73285	2	35.4600	2
864.42020	433.21735	2	50.2428	2
864.43515	433.22485	2	53.3626	2
864.50690	433.26070	2	64.3027	2
865.41220	433.71340	2	51.2708	1
865.41555	433.71505	2	40.2444	2
866.41030	434.21240	2	41.0025	1
866.49800	434.25625	2	42.9819	2
867.41635	434.71545	2	50.5738	2
867.43450	434.72455	2	39.6009	2
868.45825	435.23640	2	38.3080	2
868.51305	435.26380	2	33.0151	2
869.49665	435.75560	2	34.8990	2
869.53305	435.77380	2	60.2149	2
869.53360	435.77405	2	53.0272	2
869.55845	435.78650	2	67.3203	2
870.43650	436.22550	2	34.4487	1
870.44925	436.23190	2	55.0115	2
870.48135	436.24795	2	43.4922	2
870.51730	436.26590	2	58.5347	2
870.55400	436.28430	2	51.4692	2
871.44390	436.72925	2	38.8258	2
871.45095	436.73275	2	41.3035	2
871.53795	436.77625	2	59.8603	2
872.47440	437.24450	2	40.1771	2
872.49540	437.25500	2	56.5285	1
872.49655	437.25555	2	42.6647	2
872.50970	437.26210	2	37.1598	1
872.51470	437.26465	2	64.1474	2
873.47065	437.74260	2	45.9123	2
873.47325	437.74390	2	51.1043	2
873.48075	437.74765	2	49.0524	2
873.49600	437.75525	2	67.8212	2
874.43315	438.22385	2	45.2592	2
874.44670	438.23060	2	33.6410	1
874.45855	438.23655	2	50.3888	2
874.46910	438.24185	2	36.2160	2
875.52265	438.76860	2	61.4091	2
876.41270	439.21365	2	39.8720	2
876.43630	439.22540	2	48.5232	3
876.47270	439.24360	2	50.7455	3
876.49520	439.25490	2	68.2276	2
877.42940	439.72200	2	43.8913	1
877.45455	439.73455	2	37.7516	2
877.46635	439.74045	2	43.1242	2
877.46655	439.74055	2	50.2337	2
877.46670	439.74060	2	45.4930	1
877.50965	439.76210	2	70.3250	2
878.43200	440.22330	2	48.4512	1
878.48640	440.25050	2	50.8705	1
878.48655	440.25055	2	55.1615	2
879.39785	440.70620	2	35.1810	2
880.41350	441.21400	2	39.2254	1
880.42955	441.22205	2	43.9815	2
880.54955	441.28205	2	53.8995	2
882.48300	442.24880	2	36.7758	1
882.52895	442.27180	2	39.6506	2
883.53800	442.77630	2	51.7019	1
883.53815	442.77635	2	59.1656	2
884.44095	443.22775	2	44.7046	2
884.54380	443.27915	2	54.7622	2
884.57050	443.29255	2	74.4000	2
884.57190	443.29320	2	59.7304	2
885.42370	443.71915	2	39.5327	2
885.44485	443.72970	2	35.4024	2
885.48190	443.74820	2	44.0297	1
885.49010	443.75235	2	35.9840	2
885.49235	443.75345	2	51.9493	2
885.55355	443.78405	2	65.3471	2
886.40750	444.21105	2	53.9353	2
886.48680	444.25070	2	43.0360	2
886.51270	444.26365	2	48.6250	2
887.45965	444.73710	2	36.8964	2
887.48700	444.75080	2	56.1263	1
887.49030	444.75240	2	41.8624	1
888.46625	445.24040	2	38.6314	2
889.45835	445.73645	2	51.5388	2
889.46525	445.73990	2	48.7311	2
889.47720	445.74590	2	41.9068	2
889.48470	445.74965	2	70.5975	2
891.44510	446.72980	2	50.0061	2
891.44950	446.73205	2	47.0157	2
891.48210	446.74835	2	63.3597	2
891.49730	446.75595	2	67.4755	2
891.50655	446.76055	2	66.8498	2
892.44045	447.22750	2	40.7702	2
892.48335	447.24895	2	77.1182	2
893.45925	447.73690	2	46.3409	6
893.46160	447.73810	2	43.1741	2
893.60620	447.81035	2	75.9477	2
894.44880	448.23170	2	43.8629	1
894.45540	448.23495	2	34.8115	2
895.44775	448.73115	2	60.2358	2
895.46470	448.73960	2	41.8725	1
895.46550	448.74000	2	41.8965	1
896.53390	449.27425	2	55.2797	2
897.40540	449.70995	2	67.1273	2
897.50315	449.75885	2	34.5159	2
898.40825	450.21140	2	66.6448	2
898.42210	450.21830	2	42.8100	1
898.47985	450.24720	2	58.3371	2
898.48725	450.25090	2	35.9247	2
898.49080	450.25265	2	45.0671	2
898.54855	450.28155	2	67.3482	2
898.56070	450.28765	2	55.7703	2
899.43905	450.72680	2	54.1702	2
