mono_mass	mz	charge	rt	n_psm
798.41380	400.21415	2	37.0892	2
798.48460	400.24960	2	56.4948	2
798.49090	400.25270	2	31.3197	1
799.45525	400.73490	2	47.8773	2
800.43890	401.22675	2	42.6620	2
800.43930	401.22695	2	39.0289	2
800.45490	401.23470	2	49.8963	1
801.43570	401.72510	2	35.3906	2
801.46050	401.73750	2	43.6883	1
801.53280	401.77370	2	43.1735	1
802.38625	402.20040	2	37.4827	2
802.49800	402.25630	2	60.7579	1
802.49820	402.25640	2	60.7226	1
805.40840	403.71150	2	43.8139	2
805.44440	403.72950	2	49.9777	2
806.39595	404.20525	2	36.2589	2
806.45420	404.23440	2	59.3984	2
807.41225	404.71345	2	38.6840	2
808.36275	405.18865	2	35.4760	2
808.43980	405.22720	2	34.4776	1
808.44080	405.22770	2	34.4528	1
811.35375	406.68415	2	36.2690	2
812.42070	407.21760	2	41.3257	1
812.43920	407.22690	2	38.7435	2
812.48715	407.25085	2	35.9820	2
812.48770	407.25115	2	43.3492	2
812.51190	407.26320	2	47.6521	2
814.45485	408.23470	2	50.3358	2
814.45585	408.23525	2	41.5356	2
814.51690	408.26570	2	57.5620	2
815.43910	408.72680	2	37.4109	1
815.46890	408.74175	2	55.5560	2
815.47525	408.74490	2	40.8860	2
815.47670	408.74560	2	45.1293	2
815.49775	408.75615	2	36.4943	2
815.51130	408.76295	2	44.8927	2
816.38370	409.19910	2	50.1205	1
816.44935	409.23195	2	65.4640	2
816.45930	409.23690	2	55.8449	2
816.47020	409.24240	2	36.2717	2
817.42910	409.72185	2	33.3057	2
817.45740	409.73600	2	39.1993	1
817.48170	409.74815	2	65.8245	2
818.44050	410.22755	2	51.6120	2
818.49045	410.25250	2	72.8281	2
819.39185	410.70320	2	33.6414	2
819.43125	410.72290	2	62.0236	2
820.43240	411.22350	2	37.7291	1
820.47015	411.24235	2	44.3768	2
820.48770	411.25115	2	70.6428	2
821.42765	411.72115	2	39.4553	2
822.39120	412.20290	2	30.4166	3
822.42370	412.21910	2	41.4648	1
822.42375	412.21915	2	35.5635	2
823.41885	412.71670	2	34.9563	2
823.42670	412.72065	2	53.4023	2
824.54860	413.28160	2	70.1648	2
826.45530	414.23490	2	46.7064	1
826.49100	414.25275	2	41.0314	2
826.49110	414.25285	2	38.4376	2
826.52725	414.27090	2	48.4236	2
826.52725	414.27090	2	68.7121	2
827.49855	414.75655	2	35.8926	2
828.41635	415.21550	2	30.1534	2
828.47590	415.24525	2	37.3738	2
829.45560	415.73510	2	39.0998	5
829.46270	415.73860	2	40.4499	2
829.49105	415.75280	2	54.6272	2
829.49260	415.75360	2	38.1281	1
829.50295	415.75875	2	35.1921	2
831.46965	416.74210	2	33.8914	2
831.49640	416.75545	2	60.9079	2
831.49655	416.75555	2	68.7994	2
832.39285	417.20370	2	33.0662	2
