scan_index	one_based_scan	rt	mz	intensity	charge
1200	2064	7.60156	559.798904	6.7696e4	0
1200	2064	7.60156	560.071660	8.7236e5	0
1200	2064	7.60156	560.772479	6.1640e4	0
1200	2064	7.60156	561.074141	1.5190e5	0
1200	2064	7.60156	562.066924	1.7564e5	3
1200	2064	7.60156	562.324619	7.3217e4	0
1200	2064	7.60156	562.404536	6.6514e4	3
1200	2064	7.60156	563.075603	2.8452e5	0
1200	2064	7.60156	563.442676	6.3169e4	0
1200	2064	7.60156	563.871438	6.6059e4	0
1200	2064	7.60156	564.790787	7.1548e4	6
1200	2064	7.60156	564.823503	6.8647e4	0
1200	2064	7.60156	564.954910	7.4027e4	6
1200	2064	7.60156	565.426680	6.4664e4	0
1200	2064	7.60156	568.814381	9.5579e4	0
1200	2064	7.60156	568.840304	8.7738e4	0
1200	2064	7.60156	569.864517	1.1363e5	0
1200	2064	7.60156	572.260534	7.6564e4	0
1200	2064	7.60156	572.784699	6.4204e4	0
1200	2064	7.60156	573.874747	7.0021e4	0
1200	2064	7.60156	573.917682	6.6484e4	0
1200	2064	7.60156	576.065864	7.5931e4	0
1200	2064	7.60156	577.241927	8.5861e4	0
1200	2064	7.60156	577.998654	1.1002e5	0
1200	2064	7.60156	578.297448	1.3942e5	0
1200	2064	7.60156	578.969375	1.9321e5	0
1200	2064	7.60156	579.880120	7.3982e4	0
1200	2064	7.60156	583.289553	3.4395e5	0
1200	2064	7.60156	584.292982	1.9923e5	0
1200	2064	7.60156	585.304588	6.7917e4	0
1200	2064	7.60156	585.380322	7.1775e4	0
1200	2064	7.60156	587.839725	1.1384e5	0
1200	2064	7.60156	588.399310	1.1653e5	0
1200	2064	7.60156	590.885826	9.6160e4	0
1200	2064	7.60156	592.778526	1.0101e5	0
1200	2064	7.60156	593.163741	1.3870e5	0
1200	2064	7.60156	594.248349	8.2845e4	0
1200	2064	7.60156	594.968562	8.0497e4	0
1200	2064	7.60156	595.319787	1.0470e5	0
1200	2064	7.60156	599.303151	7.8105e4	0
1200	2064	7.60156	599.831079	1.5476e5	0
1200	2064	7.60156	600.943405	9.6342e4	0
1200	2064	7.60156	602.374449	7.6724e4	0
1200	2064	7.60156	603.277796	7.5685e4	0
1200	2064	7.60156	603.886244	9.1693e4	0
1200	2064	7.60156	604.098252	2.8224e5	0
1200	2064	7.60156	604.929312	1.5792e5	0
1200	2064	7.60156	605.273434	1.1301e5	0
1200	2064	7.60156	606.760538	2.1716e5	0
1200	2064	7.60156	606.890025	8.9487e4	0
1200	2064	7.60156	607.841943	1.4835e5	0
1200	2064	7.60156	607.934868	9.8899e4	3
1200	2064	7.60156	608.264061	4.1056e5	3
1200	2064	7.60156	608.357699	7.9764e4	0
1200	2064	7.60156	608.804278	8.2897e4	0
1200	2064	7.60156	609.267365	1.7164e5	0
1200	2064	7.60156	609.848393	7.3760e4	0
1200	2064	7.60156	610.190006	1.3968e5	0
1200	2064	7.60156	610.433580	1.0958e5	0
1200	2064	7.60156	610.924634	9.1056e4	0
1200	2064	7.60156	610.969561	7.4060e4	0
1200	2064	7.60156	611.190071	8.2285e4	0
1200	2064	7.60156	611.502107	7.1867e4	0
1200	2064	7.60156	611.892734	8.4468e4	2
1200	2064	7.60156	612.188862	7.0824e4	5
1200	2064	7.60156	612.393231	8.9764e4	2
1200	2064	7.60156	612.852065	9.2116e4	0
1200	2064	7.60156	614.375541	7.0316e4	0
1200	2064	7.60156	615.404920	7.6801e4	0
1200	2064	7.60156	616.930954	8.4932e4	0
1200	2064	7.60156	617.761212	8.1806e4	0
1200	2064	7.60156	617.796033	7.2004e4	0
1200	2064	7.60156	620.344130	9.1336e4	0
1200	2064	7.60156	620.754706	8.3140e4	0
1200	2064	7.60156	621.373823	9.3362e4	0
1200	2064	7.60156	621.852154	9.8050e4	0
1200	2064	7.60156	624.381467	7.2784e4	0
1200	2064	7.60156	625.369074	8.3879e4	0
1200	2064	7.60156	626.283196	1.3250e5	0
1200	2064	7.60156	628.938609	1.4206e5	3
1200	2064	7.60156	629.268721	8.0491e4	3
1200	2064	7.60156	630.247493	1.0672e5	0
1200	2064	7.60156	630.797046	7.7617e4	0
1200	2064	7.60156	630.866605	7.6762e4	0
1200	2064	7.60156	630.943460	7.1210e4	0
1200	2064	7.60156	631.392243	9.3761e4	0
1200	2064	7.60156	631.928247	1.5892e5	0
1200	2064	7.60156	632.328278	7.2032e4	0
1200	2064	7.60156	633.354828	1.7653e5	0
1200	2064	7.60156	634.265376	7.4787e4	0
1200	2064	7.60156	634.293105	7.0860e4	0
1200	2064	7.60156	634.329057	9.8726e4	0
1200	2064	7.60156	634.775501	7.5740e4	0
1200	2064	7.60156	634.840858	1.0700e5	0
1200	2064	7.60156	635.236921	8.3044e4	0
1200	2064	7.60156	635.297216	7.7561e4	0
1200	2064	7.60156	635.772892	8.0989e4	0
1200	2064	7.60156	635.845890	7.2192e4	6
